,comment
899,回复@减负:但是真的好好看 
900,回复@爱吃橙子的小阿离:会说就多说点 
901,回复@叫我莎拉波豪hhhhh_:谢谢 
902,回复@叫我莎拉波豪hhhhh_:谢谢 
903,回复@Luboyann_:你太可爱了！！！！！ 
904,我还头一回站cxk 
905,回复@苏歆卿ma:哈哈哈哈哈哈哈对对对 
906,"cxk宁不配提,老是蹭你🐎的热度？骗你🐎？ "
907,坤坤那么好，人家是被喷过但不想宁还这样，其实你的声音也不咋滴，我虽然不好说话但是碰了坤坤你还有台阶下呵，老子隔着等你闭嘴 
908,回复@我是kiki嗯:谢谢 
909,您老可省省吧！对了，把你坤爹的出场费结一下 
910,回复@蔡徐坤的的ikun呀:你用着战的头像喜欢坤 
911,回复@Renesemee-:不能这样和奶奶说话，要尊老爱幼 
912,回复@抗压吧务团队_1:@你是仓鼠那我呢 卧槽 
913,回复@优秀的陈先生哦:卧槽哈哈哈哈 
914,回复@Suc_1356:我先当几天ikun又怎么样港真ikun们实在有点可爱，估计许多天内我都不忍心黑了，怕是奶奶再发几条我得入股 
915,回复@Suc_1356:哈哈.谢谢.欢迎欢迎 
916,买热度+洗坤坤？大意送亲妈？ 
917,回复@Li-Xiu-Jian_:真的搞笑，唠嗑就唠嗑，来啊，我不能发图片，私聊唠嗑，装白莲花？多读几年书吧，我装白莲花从你身上得到啥好处？你世界首富？ 
918,妈耶，奶奶你要脸么 
919,妈耶，奶奶你要脸么 
920,回复@爱吃橙子的小阿离:姐妹好啊 
921,你也配？？？？？ 
922,好惨一蔡徐坤 
923,回复@纯欲彩花:哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 
924,对不起这次我站蔡徐坤，叫谁哥哥我没你这么大的妹妹 
925,回复@Renesemee-:不能这样是不是，要尊老爱幼 
926,回复@_____MH:不都是靠别人骂才有流量的吗？有什么区别? 
927,回复@减负:毕竟长的精致的人干啥都好看底子，在那里摆着呢！但是能删吗？谢谢 
928,决，不是绝，你小学文化？ 
929,回复@v睿哥:新专辑了解一下 
930,回复@_Nini_ni:不行 得投票给奶奶 
931,回复@_Nini_ni:我笑飞了我的天，你们怎么这么可爱 
932,？？？先换人家钱叭.别来蹭蔡徐坤热度了 
933,回复@patata帕塔塔:太感动了，真的，很少有这种地方 
934,回复@syokk:奶奶也不可能那样啊 
935,一位法律从业者在接受AI财经社采访时表示，乔碧萝在网络发布虚假照片并要求粉丝“送礼物”的行为使粉丝产生错误认识，并令其基于错误认识处分财产，这种行为已经涉嫌诈骗，且根据法律规定，十万元已属金额特别巨大，如果法院判定诈骗罪，可能将处十年以上有期徒刑。 
936,回复@不要错过奈渊渊:上去 
937,奶奶，你一个人千万不要走夜路，因为那时候你会看到一个人提着刀走来 
938,回复@边星星呐:他刚出道和汪涵老师同框过一次 大概去年年底还是今年年初又同框了一次 排除鞋子高度和头发高度站在同一水平面舞台 真的身高高了还蛮多的 汪涵老师可能长高的几率不大了但是蔡徐坤也才快21岁 长高也是很正常的叭 也有很多人见过蔡徐坤真的很高 所以他也有巨葵这个名字~ 
939,回复@是轻烟:真的，奶奶再多发几条估计黑粉该和理智粉讲和了 
940,回复@v睿哥:欢迎，入股绝对不亏 
941,回复@减负:啊哈哈哈哈好漂亮 
942,回复@减负:能不能别这样我寻思你也好不到哪去啊 
943,回复@今天有向Justin看齐么:莫名其妙就被cue，不过黑粉还不错 
944,回复@软香甜的葵:我也是哎 
945,宁配🐴 
946,别拿坤坤挡箭牌，坤坤不是你能比得过的，人嘛是吧 
947,大妈，您现实点，你想跟蔡徐坤比啥？你比得过啥？ 
948,回复@77陌上人如玉:我们和蔡徐坤是年轻人之间的事绝了哈哈哈哈会说话就多说点 
949,回复@-真的没有糖-:上上上 
950,回复@林庸卿想给你摘星星:我怼你是因为啥。你心里没有点13数还有别一口一个什么ikun可爱我黑转路 你矛不矛盾一边黑cxk拿着莫须有的事情造谣一边还装着白莲花 你干啥呢小兄弟 你最搞笑还说被共青团除名 被你逗笑了才回复你的 你还跟我上纲上线来了。那咱就唠唠 ¡评论配图 
951,回复@小墨镜的小领带:最近这些黑粉呀越来越爱了 
952,不用比，你输了 
953,这届黑粉有点可爱😂😂 
954,这届黑粉有点可爱😂😂 
955,回复@-真的没有糖-:我喜欢这张图 
956,奶奶好。 
957,回复@谁骂蔡徐坤我要你命:我看到胡子茬了 
958,我爷爷能当你哥哥 
959,回复@82g桉葉冰:评论区一个个怎么这么没礼貌，见到奶奶也不叫声，尊老爱幼啊姐妹们 
960,不要带坤好吗 
961,哥哥们，诶呦老奶奶要点脸不 
962,回复@Spoem_TIDE:谢谢，你们真是太可爱了 
963,省省吧 队长不带你玩的 
964,回复@吴贵斌:偶练量的182 现在估计又长了2cm吧大概 很多人都见过他真人的真的很高 也有巨葵这个名字 合影他真的还蛮大一只 
965,回复@syokk:倒是把群号发出来啊 有钱一起赚 是不是啊 
966,回复@林庸卿想给你摘星星:谢谢！ 
967,老肥婆挺前卫呀还知道坤坤呢 那宁见过坤坤长啥样不？线上线下都好看从来不用遮脸 为了讨好直男真的不必 虽然你的F很牛逼 但是大家还是有眼的 
968,回复@syokk:你逗我呢，这是直播还是视频，视频剪辑能信，直播配音那么默契呢?嘴型那么符合啊?如果真是配音，用老人来蹭热度也是没法了 
969,就想假装洒脱嘲讽别人来给自己洗？？？我不会去攻击你的长相，但是你这样只会让大家觉得你人品太差了而且还很恶毒，不管大家嘲不嘲cxk ，你跟人家都是云泥之别，我劝你没有美貌的脸，也不要显露最恶毒的心。 
970,你有事吗？cxk是你爹吗上哪都带？再说一次胖和丑都不是错，但是你骗人带你1爹真的恶心 
971,回复@重启中四季:xswl可以 
972,回复@blurstate:可爱可爱 
973,你号没了 
974,回复@_Nini_ni:这次我站cxk 
975,回复@前排出售瓜子and可乐:活学活用 
976,呸 
977,回复@syokk:直播配音那么默契? 
978,不带蔡徐坤会死 
979,回复@_Nini_ni:我的天哪，这届黑粉有点可爱呀！😂😂 
980,菜虚鲲是你能黑的？ 
981,回复@AgiTo7:谢谢哦 
982,回复@-真的没有糖-:你好优秀，上去上去 
983,回复@减负:粉丝觉得很美 
984,回复@锋叔的大宝贝儿:谢谢你！ 
985,蔡徐坤这次我挺你 
986,奶奶年纪也不小了 就不要带蔡徐坤了好吗 
987,回复@减负:说实话，比乔碧罗好看多了 
988,奶奶你怎么能蹭帅哥的热度 
989,蔡徐坤是你爹懂吗？ 
990,回复@优质帅哥不可多得:妈耶，这届黑粉好可爱 
991,我谨代表各位宣布一个重要的事情
992,回复@不要错过奈渊渊:加我姐们哈哈哈哈 
993,奶奶 你别乱辈分好么 我们还年轻 
994,回复@今天我穿格子裤:哈哈哈哈 
995,你叫谁哥哥呢   在座的各位谁不是风流倜傥的小伙子 
996,回复@Old原原:嘲羊群众? 
997,回复@ubfdghufc:谢谢谢谢谢谢！ 
998,回复@刘海炸啦:哈哈哈暴躁黑粉，在线守护最好的坤坤吗？ 
999,回复@_Nini_ni:哈哈哈，这届黑粉好可爱好有原则 
1000,👵👵开始蹭kunkun热度了?奥力给 
1001,回复@_Nini_ni:哈哈哈，这届黑粉好可爱好有原则 
1002,👵👵开始蹭kunkun热度了?奥力给 
1003,回复@CrMnV:怎么和人家奶奶说话的呢 
1004,回复@林庸卿想给你摘星星:真的谢谢你小姐姐！ 你也超级可爱的呀！！！ 
1005,回复@甜kun:巨肥哈哈哈哈哈哈哈 
1006,回复@忌讳:哈哈哈，你好可爱啊 
1007,回复@syokk:赚黑钱？一起么 
1008,奶奶辈分乱了 
1009,回复@Spoem_TIDE:啊啊啊爱死你了，比心心 
1010,回复@或许彡命中注定:我们白着呢~ 
1011,回复@爱吃橙子的小阿离:妈耶，这位姐姐好优秀 
1012,回复@ubfdghufc:哇哇哇哇哇爱您❤️ 
1013,主播不是妓女，主播只是按F见变身的坦克(送我上去) 
1014,回复@小桌每天开心:哈哈哈哈哈哈哈哈哈哈 
1015,回复@减负:还挺好看 
1016,你算哪根葱？？？ 
1017,被斗鱼杀猪了！与直播事故相比更像是斗鱼的营销。其他人不知道你的真实身份，斗鱼内部的人还不知道？经过精心策划暴露你的真面目，必然是一个可以引爆网络的大事件，为斗鱼引来大波路人，这比你在斗鱼的价值更大。所以斗鱼系统顺理成章地bug出现了。最后还要被斗鱼再利用一把，打扫卫生，直接踢出。 
1018,回复@凉凉凉凉茶_:太可爱了吧呀！欢迎入股哇~ 
1019,回复@-真的没有糖-:姐姐你好棒 
1020,回复@叫我莎拉波豪hhhhh_:也太可爱了吧！谢谢你！ 
1021,回复@双倍的真实快乐:好的，是我大意了，不好意思，我道歉 
1022,回复@减负:作为粉丝的我一边笑一边保存，哈哈哈哈哈哈哈哈操 
1023,回复@忌讳:你们都是些什么人才啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 
1024,您配吗。 
1025,有病 
1026,哥哥们？啧啧，在场有几个比奶奶您成熟的？ 
1027,回复@减负:口区 
1028,回复@阿花啊阿:蔡徐坤女装真的比这个人好看 我真的羡慕他颜值 
1029,【潜水】爱坤 无常 2019-8-1 13:12:32 瞧碧萝！乔碧罗！小女孩儿叫起来，“啊！请把我带走吧！我知道，美颜一灭，您就会不见的，像那暖和的炮管，喷香的履带，美丽的坦克一样，就会不见的！” 
1030,回复@愿与你共赴地狱:你好瑟琴 
1031,回复@张起灵_Kunnni:我也啊哈哈哈哈哈哈哈哈 
1032,奶奶好 
1033,你也配？呕 
1034,回复@Suc_1356:先转路就行 
1035,回复@Li-Xiu-Jian_:至于粉丝刷转发量央视点名批评我的确在新闻上看到过，我讨厌蔡徐坤更多是因为他的脑残粉，我喜欢的很多人都被他们骂，甚至南京条约也被拿来鬼扯，这个的确有锤，不过我突然发现有很多很可爱的ikun，也算是黑转路了。至于说女生不喜欢蔡徐坤只为了舔直男的，我觉得和你们看我们的道理是一样的 
1036,回复@Li-Xiu-Jian_:至于粉丝刷转发量央视点名批评我的确在新闻上看到过，我讨厌蔡徐坤更多是因为他的脑残粉，我喜欢的很多人都被他们骂，甚至南京条约也被拿来鬼扯，这个的确有锤，不过我突然发现有很多很可爱的ikun，也算是黑转路了。至于说女生不喜欢蔡徐坤只为了舔直男的，我觉得和你们看我们的道理是一样的 
1037,回复@雪里-:谢谢谢谢！ 
1038,回复@爱吃橙子的小阿离:不怕ikun骂死你么 
1039,奶奶好 
1040,回复@_晴子Sama:谢谢 
1041,回复@v睿哥:来啊姐妹!!! 
1042,回复@远坂学姐早上好啊:小姑娘嘴真甜，真有礼貌 
1043,回复@是轻烟:谢谢 
1044,回复@减负:五官精致 
1045,对不起你没有参赛资格 
1046,回复@我是kiki嗯:谢谢~你也太可爱了吧我天！！ 
1047,回复@当忆相思:谢谢谢谢 
1048,大妈坐个人吧xsl你有人家几个重了心里没点逼数吗？ 
1049,回复@Suc_1356:欢迎欢迎啊啊啊 
1050,回复@刘海炸啦:这哪是黑粉啊，你看他头像那个奥特曼眼睛的两个叉叉还有头上的角就知道了啊！各位姐妹 
1051,你这以后不但没法继续骗人了 还得惹上官司~ 内心的虚荣现实的无奈 一张gif掩盖不了你的一切！ 
1052,回复@乖巧巧:谢谢谢谢 
1053,奶奶，你都这么大岁数了，喊谁哥呢，xswl 
1054,回复@阿花啊阿:谢谢评论区的黑粉 
1055,回复@动感超人万大毛:谢谢谢谢 你也太可爱了吧！ 不黑就好哇~ 
1056,回复@爱吃橙子的小阿离:dd 
1057,回复@顾拙言的甜心宝贝:你好可爱 
1058,回复@Renesemee-:哈哈哈小姐妹牛逼 
1059,@yycSmile
1060,回复@没有白开水的泡面:谢谢 
1061,回复@_Nini_ni:感谢坤坤在鬼畜区给我们的欢声笑语，现在在这个地方我站坤坤一方 
1062,回复@_Nini_ni:港真，坤坤人真金白银年轻小鲜肉一个，人好看真的歌真的舞真的，柠一个58奶奶也配黑坤坤嗷？只有我们黑粉可以黑哦 【这还真是我第一次看见黑粉和ikun一起这么和谐，两边都好可爱啊哈哈哈哈哈】 
1063,回复@刘海炸啦:上去 
1064,希望大家不要因为有了乔碧萝就忘记喷蔡徐坤了 
1065,回复@Ya1e:哈哈哈哈你也好可爱呀！ 
1066,奶奶您知道什么叫自爱🐎 
1067,上香 
1068,回复@是陆小先生:你真的是好可爱一男的！ 
1069,回复@减负:虽然我是ikun，但无法反驳我坤哥女装还挺美 
1070,回复@阿花啊阿:坤坤起码比你年轻好看吧 
1071,不是坤的粉 我虎扑jr也觉得你恶心 别带人家名儿 你是什么东西 
1072,回复@是陆小先生:谢谢谢谢谢谢！ 
1073,宁配吗？ 
1074,你管谁叫哥哥呢，我求这位奶奶放过我们叭 
1075,回复@减负:这届黑粉太可爱了吧 
1076,回复@_Nini_ni:要点脸，就你tmd还不配 
1077,回复@小墨镜的小领带:最近黑粉是越来越不对头 
1078,回复@乖巧巧:谢谢小姐妹呀~ 
1079,回复@坤哥最帅1314520:你也很可爱！ 
1080,回复@你很漂亮但是没教养啊:太可爱了，爱死你了 
1081,老奶奶，你教我跳广场舞呗 
1082,你在跟谁upup? 
1083,奶奶你跳广场舞么，我想学，这样就可以和老奶奶们一起跳广场舞了诶 
1084,回复@ubfdghufc:爱死你了，大可爱了 
1085,回复@减负:我完事了 你们呢？ 
1086,回复@蔡徐坤的奶油蛋糕:upupup 
1087,回复@是轻烟:ikun和菜黑一起弄她！ 
1088,回复@blurstate:嘻嘻 谢谢~欢迎入股啊姐妹 
1089,回复@_Nini_ni:站坤坤 
1090,回复@RamL-:爱死这届黑粉了，不过谢谢了 
1091,这脸皮可以 
1092,回复@林庸卿想给你摘星星:太可爱了，爱死你了 
1093,回复@ZHU-MT:谢谢哇~~ 
1094,奶奶不该叫哥哥 该叫孙子 
1095,回复@Renesemee-:别这么跟奶奶说话，万一真受不住受了刺激心脏病犯了可咋整 
1096,回复@抗压吧务团队_1:笑死 
1097,回复@JayceZiegler: 
1098,回复@_Nini_ni:我要笑死在评论区了 
1099,蔡徐坤出场费您给不起，别老想着嘲蔡徐坤来挽回直男粉，别有事没事带你一爹。 
1100,回复@是轻烟:爱了爱了 
1101,倚老卖老？你就丈着你年纪大点，你还能有什么优势？xswl，奶奶宁今天吃定心丸了吗？小心一会儿心脏病复发🙄🙄在座的各位相信大家没有人喜欢一个58岁的老奶奶吧，你自己出来做妖，干嘛带上我们家坤坤，无语🙄 
1102,啊姨好 
1103,回复@Li-Xiu-Jian_:不，你是唯一一个回复怼我的，至于你觉得我胡说八道，OK，我可以反思，但麻烦你们也收敛一点，要不是你们先骂我们舔狗我也不至于回怼，因为一些事情我突然发现很多ikun挺可爱的，所以我也懒的和你对骂了，另外给你们一条忠心劝告，麻烦收敛点，用自己的实力证明自己，管好你们的脑残粉姐妹 
1104,回复@Amber吖琪琪77:黑粉我们这次要统一战线 
1105,这是我们坤坤被黑的最惨的一次（没有之一）心疼坤坤 
1106,回复@或许彡命中注定:我们白着呢 
1107,回复@Num_D127幺贰拐:买专辑就放过你了😂 
1108,回复@Num_D127幺贰拐:买专辑就放过你了😂 
1109,up你🐴，一决胜负你🐴。还坤坤坤坤的叫，您配🐴。搞得我坤哥跟您是同辈似的。巨C的女人不接受反驳，OK👌？ 
1110,回复@RamL-:好可爱呀哈哈 谢谢~ 
1111,回复@syokk:大家有钱一起赚！！ 
1112,回复@或许彡命中注定:咱们白着呢 
1113,回复@v睿哥:好可爱哇哈哈哈 欢迎入股~ 
1114,回复@减负:哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 
1115,回复@你的敌壹:这届黑粉挺好带 
1116,回复@v睿哥:谢谢 
1117,大妈，为什么现在在斗鱼上找不到你的直播号了啊？？？ 
1118,回复@_____MH:不止两个吧我的天 
1119,回复@patata帕塔塔:真的开心 
1120,回复@广大群众A:哈哈哈哈 
1121,回复@抗压吧务团队_1:兄弟你是举重冠军吗？ 
1122,回复@Num_D127幺贰拐:你好可爱哦👏👏 
1123,回复@减负:woc好好看啊啊啊啊啊 
1124,回复@抗压吧务团队_1:兄弟你是举重冠军吗？ 
1125,回复@Num_D127幺贰拐:你好可爱哦👏👏 
1126,回复@减负:woc好好看啊啊啊啊啊 
1127,求你别恶心人了，还哥哥 
1128,回复@Spoem_TIDE:太可爱了，爱死你了 
1129,大妈，求求你别装小年轻了，我嫌恶心 
1130,奶奶没了 
1131,回复@爱吃橙子的小阿离:多少点!啊啊啊啊啊啊冲啊!! 
1132,抖胸警告 
1133,回复@Suc_1356:欢迎欢迎 
1134,回复@当忆相思:谢谢 
1135,图片评论 ¡评论配图 
1136,回复@软香甜的葵:哈哈哈哈哈哈哈黑粉都好可爱啊啊啊 
1137,回复@刘海炸啦:哦哦，你好可爱哦 
1138,现在ikun和黑粉是和谐了嘛 
1139,回复@-真的没有糖-:不行，表达我能笑死在评论里 
1140,回复@是轻烟:好可爱 
1141,回复@Suc_1356:谢谢啦哈哈哈哈哈哈哈哈哈 
1142,回复@_Nini_ni:第一次看见黑粉帮坤怼人，人间值得!太可爱了吧哈哈哈哈哈哈哈 
1143,回复@Suc_1356:谢谢 
1144,回复@甜甜泡芙_: 
1145,回复@隔壁住的是cxk:真是感谢 
1146,大妈好 
1147,回复@我是kiki嗯:woc你怎么那么可爱 
1148,回复@_Nini_ni:爱上你们这些可爱的黑粉了 
1149,回复@Spoem_TIDE:谢谢姐姐 
1150,你让我想起了《蒙着眼》的歌词 ¡评论配图 
1151,？ 带坤哥就没素质了吧 你有人家两个重 
1152,别带蔡徐坤OK 
1153,回复@lllicit-·:哈哈哈哈 
1154,回复@减负:我是ikun但我觉得好美一女的，好想笑哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 
1155,不喜欢就别说 你只不过是一个主播而已 跟他比你还没有zg🙅 
1156,xswl 有什么资本? 
1157,奶奶，你叫他哥哥，他叫你奶奶，你丑不丑 
1158,回复@_Nini_ni:我爱上了你们这群黑粉 
1159,回复@_Nini_ni:我爱上了你们这群黑粉 
1160,回复@菜虚鲲爆破组:好可爱哦哦 
1161,哥你个冬瓜锤！ 
1162,回复@喜欢蔡徐坤我天赋异禀:这次我是真的支持坤坤！ 
1163,回复@阿花啊阿:突然觉得蔡黑好可爱哦怎么办？ 
1164,我是黑粉，但现在在这个地方我站坤坤那一边 
1165,回复@忌讳:你闻过？ 
1166,带你🐴的蔡徐坤 
1167,脸皮怎么这么厚呢  还舔着脸要播   没b数 
1168,回复@当忆相思:好可可啊 
1169,回复@_Nini_ni:反向洗白？ 
1170,回复@顾拙言的甜心宝贝:哈哈哈，好可爱 
1171,回复@减负:鸡女士的粉丝98%都是女生 
1172,不好意思，你不配 
1173,回复@婷婷不是林林:啊哈哈哈哈好的，入股不亏哦[米奇比心] 
1174,回复@syokk:已经辟谣了，直播的是她，是奶奶在旁边给配音 
1175,回复@南方老板没有钱:百度百科错了？？ 
1176,@江木乔 
1177,回复@今天也好饿啊_:怎么跟奶奶说话呢 尊重一点哈哈哈哈 
1178,别了奶奶您不配 
1179,其实我想告诉你。斗鱼永封帐号，你那些礼物钱也没了。 
1180,woc，你还想跟蔡徐坤一决胜负，nnb就十万粉丝，还想跟一个两千多万的明星比？呵呵，真是xswl。蔡徐坤是你能比了的？最起码人家蔡徐坤敢露脸，你连脸都不敢露，还抖胸。呵呵，把人家对面的小姐姐都吓一跳，还想蹭蔡徐坤的热度？还一绝胜负？还没一个蔡徐坤反黑站的粉丝多，ikunAK战狼是你惹不起的。 
1181,蔡碧二人组？ 
1182,回复@_____MH:呵，起码我们家坤坤还有皇室血统。。。。。。篮球王子。钥匙三元十把，十元三把奶奶您配吗？您不配 
1183,回复@叄弎三:乍一看，握草这不是灭霸吗？ 
1184,那肯定是菜徐坤最丑 
1185,woc，你还想跟蔡徐坤一决胜负，nnb就十万粉丝，还想跟一个两千多万的明星比？呵呵，真是xswl。蔡徐坤是你能比了的？最起码人家蔡徐坤敢露脸，你连脸都不敢露，还抖胸。呵呵，把人家对面的小姐姐都下一跳，还想蹭蔡徐坤的热度？还一绝胜负？还没一个蔡徐坤反黑站的粉丝多，ikunAK战狼是你比不起的。 
1186,回复@可小姝:超话有很多，可以去看看的 
1187,回复@璃容Lily:蔡徐坤1999年的哈哈哈哈哈哈哈 
1188,别啥都带上我坤哥 
1189,五十步笑百步，把👨整笑了 
1190,回复@Num_D127幺贰拐:上头了哈哈哈哈哈哈哈哈 
1191,五十步笑百步，把👨整笑了 
1192,回复@Num_D127幺贰拐:上头了哈哈哈哈哈哈哈哈 
1193,热搜榜第十   罗志祥表白 张翰恋情都要排在你后面 
1194,回复@-真的没有糖-:Ikun表示...........好好笑！！哈哈哈 
1195,回复@抗压吧务团队_1:兄弟三思啊 
1196,这次我站蔡徐坤 
1197,回复@_Nini_ni:哈哈哈哈哈哈哈哈哈哈哈哈哈黑粉ikun突然站同一线 
1198,不要脸 
1199,回复@你的敌壹:一个顶三个坤坤 
1200,坤坤罪不至此！！ 
1201,赶快死吧您 
1202,回复@_Nini_ni:坤坤只有我们能黑 
1203,回复@乖巧巧:啊啊啊，耐你噢❤ 
1204,回复@blurstate:好可爱，欢迎欢迎 
1205,xswl 
1206,回复@v睿哥:欢迎姐妹哈哈哈 
1207,…………🐮 🍺 ，好想说句脏话 
1208,回复@隔壁住的是cxk:哈哈哈哈哈哈哈，好可爱 
1209,蔡徐坤是你能比的🐴？有点b数 鲲鲲在怎么黑也是个一线脸和流量  宁是神马玩意 炒点热度几天就没 
1210,回复@Num_D127幺贰拐:啊哈哈哈！你好可爱！ 
1211,哥哥?您都比我大差不多四轮了啊...这这这不好，这折寿 
1212,哎，你在b站搜索量跟坤哥有的一比 
1213,回复@抗压吧务团队_1:危险发言吓死我了 
1214,回复@减负:鸡你太美 
1215,回复@Renesemee-:暴躁姐妹爱了爱了 
1216,回复@校语妍妍:鸡你太美 
1217,回复@Suc_1356:欢迎哦 
1218,回复@减负:虽然是路人，但真的挺好看的。果然五官精致，怎么样都好看 
1219,回复@抽风的卧蚕:ikun要尊老爱幼阿，赶紧叫奶奶 
1220,我40年前看看她直播，她真的是萝莉 
1221,回复@抗压吧务团队_1:nb 
1222,回复@抗压吧务团队_1:举坦克奶奶？ 
1223,回复@抗压吧务团队_1:举坦克奶奶？ 
1224,回复@潘子懿83068:谢谢 
1225,自从见识了乔奶奶后，我已经无法直面碧螺春这茶叶了 
1226,回复@v睿哥:欢迎小姐姐，入股不亏哈哈哈哈新歌了解一下啦 
1227,奶奶就别做作了 
1228,奶奶老了，一决胜负都错了，赶紧别直播了，快进养老院吧 
1229,回复@生气鸡块:你这个妹妹我喜欢 
1230,回复@减负:还有吗哥，我行了，我觉得我又恋爱了 
1231,回复@柚稚先森ii丶:哈哈哈 
1232,回复@二埜:谢谢 
1233,回复@减负:我是粉，好漂亮咦呜呜咦 
1234,回复@lllicit-·:@蔡徐坤 
1235,兄弟们把我踢上去，我好奶奶这口 
1236,？？？你有资格？？你能跟他比？？ 
1237,乔奶奶是不是自己没有老公或者是个牙签啊？？ 
1238,？？？你有资格？？你能跟他比？？ 
1239,乔奶奶是不是自己没有老公或者是个牙签啊？？ 
1240,我寻思宁不配 
1241,老🐷 头，乔奶奶👵 好 
1242,回复@Navi和芹菜炒芒果冰:姐妹呜呜呜 
1243,回复@_____MH:两个？怕不是少了点 
1244,蹭我坤坤热度？ 
1245,回复@减负:自从奶奶来了b站后，蔡徐坤获得了中场休息 
1246,回复@是轻烟:哈哈哈哈虽然不知道是不是黑子但还是谢谢 
1247,回复@埃罗芒阿大叔:中了普罗修特的壮烈成仁？ 
1248,奶奶，你知道吗，你要是在古代，就是欺君欺君之罪，要砍头的。 
1249,回复@_Nini_ni:有个恋爱想和黑粉谈谈～ 
1250,回复@爱吃橙子的小阿离:up一下 
1251,回复@_Nini_ni:今天我是ikun 
1252,我寻思，虽然不是很喜欢蔡徐坤，但他好看是毋庸置疑的吧，毕竟五官很精致 
1253,回复@鲲你太美775:好可爱的黑粉，不过是坤坤哦 
1254,回复@Renesemee-:奶奶抖胸警告 
1255,回复@_Nini_ni:第一次站坤坤 
1256,回复@_Nini_ni:第一次站坤坤 
1257,回复@_Nini_ni:你们这些理智黑.....爱了 
1258,奶奶好 
1259,回复@我是kiki嗯:哈哈，本ikun谢谢你 
1260,回复@可小姝:有的xjm入股不亏哦 
1261,嘶，也这么大了，哦不，不能用大，要用老，也要点脸吧，天天就想着蹭热度，蹭你🐴呢，真的是恶心到家了 
1262,回复@减负:下次能发高清图吗，不然看不起呀 
1263,回复@减负:照片真心不错，图拿走了 
1264,回复@努力克服拖延症:超可爱 
1265,外婆好 
1266,别带你爹cxk 
1267,已经辟谣了，那个是她的奶奶！（加五元删除 
1268,别，我们应该叫您阿姨 
1269,回复@syokk:兄弟恰烂钱要有限度的嘛 
1270,回复@没有白开水的泡面:谢谢吼 
1271,回复@王者荣耀醉酒:我还不想和一个小妹妹说话呢 
1272,别用蔡徐坤洗白，你不配 
1273,别用蔡徐坤洗白，你不配 
1274,回复@-真的没有糖-:哈哈哈哈哈哈姐妹笑死我了 
1275,回复@橘笙-O-:确实 
1276,奶奶请问你素质呢？cxk是你爹你比不起 
1277,回复@萌萌哒的碧池木丶:谢谢你啦 
1278,阿姨喂 您可拉倒吧 别蹭人家热度 长得不好就得有素质 可您都没有 要点脸哈 
1279,回复@syokk:哈哈哈哈哈哈哈 
1280,回复@末图啊:超可爱 
1281,回复@抗压吧务团队_1:你是个哈批? 
1282,回复@毛利澜:谢谢 
1283,回复@JayceZiegler: 
1284,回复@YANGYANGCHH:有事吗你，臭弟弟，你个家里没爹妈的有害垃圾，最近这么多城市垃圾分类，你怎么还没被分类 
1285,奶奶好 
1286,大妈你太美 
1287,大妈回家哄孩子吧，这个要求你没脸提了 
1288,回复@当忆相思:谢谢 
1289,58岁在这里蹭热度，不要到哪里都带上你一爹，出场费你付不起 
1290,我一直是蔡徐坤黑粉，但这次我站蔡徐坤这边，你要不要点脸?人家蔡徐坤长得比你好看，也比你年轻，你为了蹭他热度，在这件与他毫无关系的事情里提到他，要不要点脸?你拿什么和坤坤比?36D抖奶?不好意思，我不看胸下垂的抖奶，人家蔡徐坤都会唱跳rap，你会什么?贴GIf骗钱? 
1291,奶奶好 
1292,回复@syokk:一楼笑死了 
1293,回复@永爱蔡徐坤先生skr:👏👏👏👏👏 
1294,你有什么资格带上蔡徐坤的名字 
1295,回复@减负:我寻思着蔡徐坤可能是你爹 
1296,回复@曹白鱼鱼鱼:哈哈哈哈哈哈哈哈哈哈 
1297,@Zeze在哪里 
1298,哥哥们个锤子，既然承认58岁就安分点，我们都才20岁，呕……真鸡儿恶心心！ 
1299,回复@抗压吧务团队_1:哈哈 
1300,回复@抗压吧务团队_1:？？？ 
1301,回复@曦晨Ray:好主意 
1302,看到有人骂死你我就很开心，哈哈，想想画面就好恶心 
1303,大妈，您拿什么和坤坤一决胜负啊？您的美貌吗？ 
1304,回复@最後一年貧窮:谢谢吼 
1305,你算个什么类型的坦克敢和我们坤坤比！ 
1306,回复@减负:麻痹的我这个黑怎么有点心动的感觉..... 
1307,恶心 
1308,老奶奶都是渐入坟墓的阶段了还出来祸害人！！ 
1309,我寻思了一下你和蔡徐坤谁好一点……当然是坤坤啦 
1310,回复@减负:女装是最能考验男孩五官精致程度的了 
1311,回复@林庸卿想给你摘星星:谢谢吼 
1312,回复@八月葵葵_:xswl你见过哪个成年人还长高的 
1313,你有点像南宫暮七 陈哲之 
1314,回复@Luboyann_:这届黑粉有点可爱是怎么会事？ 
1315,回复@减负:还真挺美 
1316,回复@校语妍妍:你不喜欢就要求别人删 真的很烦 
