,comment
463,回复@帅到自然醒__:滾远点，林志玲嫁日本人，我真瞧不起她，抗日十年，死了多少中国人，国耻呀，南京大屠杀我永远忘不了，几代人流血拼来的和平，她却嫁给日本人，中国找不到好男人吗？ 
464,回复@苏芒:林志玲嫁日本人，我真瞧不起她，抗日十年，死了多少中国人，国耻呀，南京大屠杀我永远忘不了，几代人流血拼来的和平，她却嫁给日本人，中国找不到好男人吗？ 
465,回复@柳岩:林志玲嫁日本人，我真瞧不起她，抗日十年，死了多少中国人，国耻呀，南京大屠杀我永远忘不了，几代人流血拼来的和平，她却嫁给日本人，中国找不到好男人…… 
466,回复@舒淇:林志玲嫁日本人，我真瞧不起她，抗日十年，死了多少中国人，国耻呀，南京大屠杀我永远忘不了，几代人流血拼来的和平，她却嫁给日本人，中国找不到好男人吗？ 
467,嫁给日本人真的会幸福吗 
468,为什么嫁给一个日本淫、那样真的会幸福吗？ 
469,口味真重 
470,回复@William_____li:坚决支持 
471,心痛 
472,嫁不出去了还是中国没男人了？看着好好别扭！赚了一辈子中国粉丝的面子，结果去服务日本人，毁三观啊！ 
473,你早晚得离婚 
474,日本人。。。。。 
475,呀？？？幸福 
476,其实，志玲姐姐以后会活得很累，每天要防着公公，弟弟，哥哥，邻居，老公的上司，同事，送水的工人，查水表的，修水管的，坐在家都怕突然会闯进好几个光头大汉，出行还不能坐电车。最重要的，是不能当老师了。 
477,黑泽志玲 ， 第一站南京其心何意  ！非我族类其心必异  ！滚！ 你若下海  ，我必到场！ 
478,找了个日本人！是吗？ 
479,希望早日看到黑泽志玲与波多野结衣合作的作品 
480,回复@Seeyo昕瑶:居然嫁了个倭寇 
481,嫁了个倭寇 
482,回复@诗意一身千寻瀑:林嫁了个倭寇 
483,回复@决堤怎么提:林志玲嫁个倭寇 
484,很有夫妻相 
485,回复@景川大叔:林志玲嫁了个倭寇 
486,恭喜志玲女神，一定要99哇 
487,回复@Ethan黃思潤:人家都结婚了，不干过怎么征服的了她😂 
488,祝福，玲姐姐，开开心心，身体健康 
489, 
490,回复@调戏虾米的鱼儿哦:愤青？这里麻烦您读完高中呢 
491,回复@zzx爸爸:滚 
492,回复@mini森屿麋鹿mini:软骨狗，慕洋犬！！！ 
493,回复@社长Angel7:从中也可以看出你是个慕洋犬，软骨狗 
494,请求封杀 
495,回复@社长Angel7:台湾同胞？嫁个一个日本人的台湾同胞 
496,嫁给日本人 呵呵 中国13亿都没有你相中的吗？ 
497,大姐你真行！ 
498,是民工团的！！！！在日本超火！！ 
499,因为你嫁给日本人！所以真的不想祝福你… 
500,好美！ 
501,我也要祝福 
502,没看到黄渤的祝福 
503,[xkl转圈] 
504,请你勿忘国耻 
505,刚才看了一遍金陵十三钗，哭的好难过，瞧不起她嫁给日本人，勿忘国耻 
506,期待出道 
507,该给你取个日本名字 
508,虚伪的明星 看到没有黄渤我就放心了 
509,回复@always85308:告诉你 你去帮她别告诉我们～没有们 
510,回复@社长Angel7:楼主说的几个字，和台湾有什么关系，攻击台湾了？？我看是你一叶障目！ 
511,回复@社长Angel7:啥玩意啊你，林志玲是台湾人怎么了，我看你也挺会道德绑架啊，楼主说台湾不好了吗？啥玩意 
512,你有病啊 
513,中国人那么多，杂就找个日本的，哎失望有！ 
514,99哦 
515,你都要结婚了，我们怎么办？ 
516,我是你的粉丝迷，请加我微信2207085777，QQ号码2207085777 
517, 
518,嫁哪里不好要嫁给日本？ 
519,嫁给日本的狗，讨厌你 
520,回复@舒淇:@魔厨-胡先生: 素人，黑泽志玲おぁすきぜづふ！ 
521,回复@季思晨啊:她嫁给日本人！！！她的娘家不是中国，中国没这样的人！国耻啊！！！！！ 
522,看那人样子不喜欢你和他一起，但是也要祝福你   祝福幸福快乐 一定快乐噢 
523,唉！看这么多评论就想说一句  别人喷管我屁事 “别人嫁人管你屁事” 
524,喜欢你很久了今天才知道你居然嫁给日本人，我恨死你了！ 
525,恭喜 
526,林志玲还称台湾第一美女我说实在的你真的不是台湾第一美女 
527, 
528,没毛病 
529,0为什么找个日本人?以后别来挣中国的钱了 
530,封杀掉此等亲日分子 
531,@Taneeeee_ @Iiiimwhere 
532,婚姻是女人的大事，不能随便，就是觉得不适合我的女神 
533,祝你们幸福 
534,亲，新加坡出租求租，请关注国大志愿者维护的出租平台@狮城租房 
535,女神完結篇 
536,之前不了解，圈粉 
537,中国没人了么，怎么会嫁给日本人 
538,忘记历史，就意味着背叛 
539,回复@smlz大嘴:关你屁事 
540,赞一个 
541,志玲一定要幸福啊 
542,嫁到日本拍AV吗？ 
543,讨厌日本人  讨厌日本人 
544,回复@黄晓明:黄晓明爬 
545,祝福祝福 
546,你怎么不去拍AV肯定很受欢迎 
547,谢谢你用简体字手写，感受的到你的尊重和用心！传递！ 
548,都觉得志玲姐姐会和言承旭走下去🍃 但爱情本来就不是一个人一直等，另一个人犹豫不觉就能长久的🍃 过去一年不到的经历 又疯狂🈳 也很刻骨铭心🈳 未来会如何发展我不知道㊙ 但我相信时间会给出答案㊗ 我也依旧相信爱情❤ 相信对的时间对的人❤ 
549,字好好看！！ 
550,买猫买狗找我 eyh000 
551,看这男的笑的多开心 
552,回复@一沐淸树:对的，他们疯了 
553,太君好 
554,回复@mini森屿麋鹿mini:我觉得这层楼的人都疯了 
555,你不应该嫁给日本人，太幼稚了 
556,一想到她被扛着大腿，  对方呦西呦西我就难受 
557,滚 
558,回复@小流苏呀mmc:滚 
559,哭 
560,回复@馬天宇:如果他们一起生活能超过十年，我把头割下来，立贴为证 
561,回复@舒淇:如果他们能一起生活超过十年，我把头割下来，立贴为证 
562,你会和你老公参拜靖国神社吗 
563,失望到极点，从此一拍两散 
564,我们其实不希望你嫁给日本人 
565,回复@烤奶半糖加珍珠-:牛逼了，黑泽志玲把那些对她不好的评论全部都删了果然是嫁出去的女儿泼出去的水 
566,祝福志玲姐姐 
567,回复@莫须有大先生:这是真是吗？ 
568,不喜欢日本人 
569,有国才有家，中国赚的钱给日本人花，对不起恕我不能支持你，勿忘国耻，爱我中华 
570,志玲美女的字很漂亮啊 
571,恭喜 
572,女神结婚了 
573,回复@吴越传说:那个年代的牺牲跟现在的日本普通民众有屁关系，日本人和中国人一样也有好坏之分好吧，我真不知道人品跟国籍有什么关系 
574,居然嫁给个狗日！刚看完抗日纪录片 
575,林志玲滚出中国，别再国内圈钱了 
576,回复@舒淇:新浪微博以霎时瘫痪㊗️志玲姐姐大喜，亿万网友以网页持续卡顿㊗️志玲姐姐大喜…微博爆了，志玲姐姐幸福啦～ 
577,祝福 
578,以后又有新的电影看咯 
579,回复@吃土喝风买碟:没有那个年代的牺牲，你连受精卵都不是，还能在这敲键盘？ 
580,回复@吴越传说:你脑子有坑吧，本土人只能跟本土本土人结婚?你回你的抗日年代吧，把屏幕搞得真脏 
581,你tm忘了日本之前怎么对中国的吗 
582,姐，你认真的吗？ 
583,回复@算命看相先生:友军 
584,期待黑泽老师的作品 
585,回复@舒淇:滚出中国 
586,回复@嗳and韩:恭喜🎈🎈🎈🎈🎈🎈 
587,希望你不要过两年又离婚 回来捞金 国际友人“黑泽小姐” 呵呵哒 
588,回复@否极泰来110空荡荡:呵呵 
589,可惜了 特意过来拉黑一下 再见 
590,以后分不清波多野结衣和志玲了，都在日本演艺圈了😂 
591,你不觉得我们的女神嫁给日本人有种说不出的感觉吗？嫁给那个国家的不好非要嫁给日本人 
592,娶不到波多野结衣，就娶了个长得和波多野结衣像的人。眼光不错她是粉色的哦没有毛的那种，熟女人妻！！！ 
593,回复@北京老大爷-媚:怎么啦？ 
594,回复@柳岩:柳姐姐，你是胸大无脑吗？一个叛国贼有什么好祝福的 
595,黑泽老师多久出作品啊 
596,干嘛非嫁给日本人，讨厌+_+* 
597,黑泽志玲 
598,林志玲终于找到了真爱。谁让我们中国男人不会玩SM.滴蜡，皮鞭 
599, 
600,回复@小萝卜的心:老哥稳 
601,， 
602,恭喜恭喜，早生贵子 
603,条件这么好 偏偏嫁给了日本人 可惜了  
604,回复@白杨爱伦:哟西大大的良民 
605,回复@_馬_小超:这就是你的理由？ 
606,这条微博赞这么多。。。 
607,❤️ 
608,为什么要嫁日本人 
609,国耻 
610,中国男人就是不行，不会玩SM，滴蜡，皮鞭，灌肠。祝福志凌找到了真爱 
611,回复@馬天宇:一下子就看到了你的评论我高兴哦 
612, 
613,回复@傻子与乞丐:她给中国做的什么贡献？带动中国GDP还是有什么重大发明，强国了利民了？沙雕 
614,嫁给言承旭不好吗？非嫁给一个日本人 
615,去年买了个表！ 
616,回复@黄晓明:评论戾气不要再重了？人家朋友之间的祝福，你们在这骂？毁三观！ 
617,恭喜 
618,男主角是GTO时期的男神 祝志玲姐姐，幸福快乐 
619,回复@社长Angel7:你们才是杠精吧，人家自己选择嫁到日本的，成为日本媳妇，她选择嫁到日本的那天就自愿成为日本人了，只不过是回中国挣点钱罢了。还维护什么，作为公众人物，真不应该这样 
620,快點，我要射了 
621,我想摸你的奶 
622,志玲姐姐什麼罩杯？ 
623,被黑澤良平干過嗎？ 
624,最讨厌日本人，中国的耻辱，垃圾，早点死 
625,回复@鄭元暢小綜:k 
626,这货不是被陈真打死的那个？ 
627,日本人 
628,勿忘国耻，爱我中华，你个辣几 
629,无语又失望的第一个月 
630,回复@wotzefa:6 
631,回复@椰子_糖yhy:你真特么是个杠精，1937年的事情到现在不过经历了82年相比你老爸你爷爷对于南京大屠杀还忘不了吧，你特么扯上铁木真，几千年的事你要不要来跟我探讨一下秦始皇灭6国的事。 
632,这是在背叛国家啊 
633,回复@社长Angel7:妹妹，你先把学上好吧。 
634,今天梦见你了 好开心  希望志玲姐姐永远幸福快乐  一定经常回来看看 因为 我们真的很想念你 真的很舍不得你 永远的女神 
635,黑泽志玲 
636,无知且无耻 
637,回复@明明就94200:哈哈哈哈哈哈那我说别人又关你什么事你 
638,OMG！！ 
639,AV既视感卧槽 
640,陈剑干得好 
641,我觉得我应该抵制林志玲，南京大屠杀的事你忘了吗？还嫁给一个日本人，还真不嫌丢人 
642,反正我以后肯定不会再用林志玲代言的东西了 
643,海，你滴****滴 
644,不知道中国抗日历史吗？还要嫁到日本去，以后不要来中国捞金 
645,我是真瞧不上你个日本女的 
646,回复@-旺旺碎彬彬:你大爷 
647,恭喜女神 不过也心疼一下微博程序员小哥哥好好的端午假期 眼看着要下班了 又要加班 
648,你真的幸福吗？虽然好喜欢你，可你嫁给黑泽还是有点担心。 
649,回复@舒淇:3级 
650,回复@舒淇:在日本玩住了，不要回来了，中国不欢迎你，🇯🇵 
651,我反对这门亲事 
652,祝福志玲姐姐，要幸福噢！ 
653,回复@姚晨:等日本子扛着枪来指着你吧 
654,回复@Dsg丶情尘-孤狼集团:那我对他的观点表示意见又关你屁事？有时间跟我浪费口舌不如早早回去给你🐴守丧 算了 我忘了你没妈 给你无中生妈属实不太好 
655,日本人好用呗，真是呵呵了 
656,日本人，呵呵 
657,回复@我也愿意欣然前行:那他表达自己观点又关你屁事？ 
658,为什么你这垃圾那么多人看你 看看抗日战争死了多少人 多少人失去父母 为什么死的不是你家人 
659,🌹 
660,恭喜 
661,回复@嗯呢纪宁:哈巴狗 
662,回复@发现美的结构:别这么说，别人想嫁就嫁呗，看得不爽不喷，屏蔽，不就行啦 
663,黄渤呢 
664,回复@舒淇:舒淇 
665,回复@雷叔叔D:请尊重您的素质 
666,既然改名了咋不顺便移民日本啊！别在大中国捞金了你出片子了可以买几部的哦 
667,还有我们也不是无缘无故喷她嫁日本就嫁吧改名是啥玩意真不嫌丢祖宗人 
668,... 
669,祝你幸福，再见 
670,这男的，是达到了人生巅峰 
671,哎 
672,祝福 
673,恭喜恭喜 
674,恭喜。。。。希望只接受祝福，其他的不必理会 
675,哎，还是希望你幸福！我还是不看好，话再多，最多的还是希望！爱这个事，任何人都没有权利说什么，我还是想说，等等看吧！ 
676,中国与日本不共戴天之仇 
677,回复@无谓的罂粟之花:人不可貌相 你老师没教你？ 
678,回复@慵慵囷:怎么捞钱了？ybb 
679,回复@万物顺奇:法律没有规定中国人不能嫁给日本人 
680,回复@-Misskapok-:合适不合适都雨女无瓜🙃 
681,回复@木木俊兮-:没有骂 我觉得你在人身攻击 
682,回复@竹韵兰风zhuyunlanfeng:没有法律规定林志玲不能嫁给日本人 
683,哇~姐姐要幸福哦 
684,评论说不要嫁给日本人的是些憨批吗 
685,回复@木舟先森:h哈哈哈哈哈😄 
686,和民族大恨的人结婚，应该被革除中国国籍。 
687,这是关于民族的事情。 
688,是不是中国人？ 
689,麻烦多看看历史。 
690,日本战败后想办法逃脱，洗脱罪责。 
691,日本战败投降以后敢做不敢认。 
692,我不是黑某个人，我只是只仇日。 
693,看到那么多人骂你我就踏实了 
694,志林姐姐写的是简体字呀，真的用心 
695,回复@Jin_bo_shi:几个菜呀，喝成这样 
696,八格牙路 
697,字写得很漂亮 
698,志玲野结衣，护士，电车，丝袜，乱伦，，车震 
699,你是忘了日本人对我们做过的哪些事了？ 
700,回复@虚伪的猫猫0:嗯嗯。 
701,便宜日本人，都不给中国人， 
702,希望以后你生是日本人死是日本魂从此不再是中国人也不要来我们张家界大湖南不然我见一次打一次让你懂什么叫国耻 
703,回复@流水线:可以啊我们湖南人没在怕OK 
704,回复@以后超人不会飞:她也忘记了当年黄家驹怎么死的我现在觉得骂她都不配让我开口 
705,回复@以后超人不会飞:就是 
706,回复@青阁宗主:反正我们湖南人第一个不会支持她的作品已经不配做中国🇨🇳 人了 
707,回复@斯勒屠:就是 
708,回复@对没错我在等你:圆明园反正不是她烧的她不懂的 
709,回复@允諾4135:说的对必须封杀他不然日本有钱了会和我们睁钓鱼岛 
710,回复@William_____li:代表湖南人支持你 
711,我代表我们湖南人希望你嫁出去了就永远也别给我回来 
712,中国男人死完了你要嫁去日本🇯🇵 对不起毛主席对不起我们湖南人你已经不配拥有中国人这三个字了你让我们湖南人太失望了滚吧！受欺负了也别回来 
713,以后请别说自己是中国人以后你就是日本人 
714,回复@社长Angel7:像她这种忘记国耻的人让她滚怎么了还嫁去日本🇯🇵 对的起我们湖南人对的起我们伟大的毛主席吗？在她选择嫁去日本就已经不是我们中国人她忘记了我们湖南人可记着 
715,回复@社长Angel7:那我就想问了你学过历史吗？日本人是人吗？当年毛主席努力多久中国才有了今天？历史学哪里去了她我就我就想问我代表湖南人民让她滚怎么滴你不服咋滴 
716,对不配做中国人勿忘国耻都不懂吗？没学过历史可能 
717, 
718,回复@决堤怎么提:神经病 
719,钢丝球警告 
720,黑泽志玲 
721,可能是男生的技术征服了志玲姐姐 
722,回复@明明就94200:素质低下也叫人性了，叔叔，我劝你回去读书吧？ 
723,恭喜黑..... 
724,啊啊啊啊啊啊啊啊啊啊啊啊啊 
725,回复@舒淇:还不如言承旭了 
726,[帅] 
727,想说很多，但都苍白，执子之手，与子偕老，琴瑟在御，莫不静好。祝幸福快乐 
728,回复@是Double-T:牛逼了，黑泽志玲把那些对她不好的评论全部都删了果然是嫁出去的女儿泼出去的水 
729,回复@雷小锋啊:反对有效 
730,回复@越丣:我也是 
731,回复@王可贵:可能回去 
732,回复@明明就94200:毛主席能把资治通鉴背下来你行吗？哪来的这么大脸自比毛主席 
733,嫁鸡随鸡 嫁狗随狗！ 
734,祝福祝福 
735,Reply @明明就94200:那你真是可悲 
736,回复@wotzefa:牛逼了，黑泽志玲把那些对她不好的评论全部都删了果然是嫁出去的女儿泼出去的水 
737,回复@刀之诗:你这是在侮辱她？你这是在侮辱没文化的人？不，你在侮辱以前抗日英雄们，你在侮辱毛主席，他们都没念过高中好吗？ 
738,回复@Huaaaaaayyq:她比你有人性 
739,回复@乳白黏稠姬:谢谢你告诉我还可以举报，已举报你了，请认清自己的立场，记恨日本人我能理解，你的出发点就是欠骂！ 
740,回复@傻子与乞丐:人家骂她关你屁事？人家好歹也是记恨日本人，您呢？视日本人为己出？？？铁憨憨！ 
741,回复@星沉Starsink:别人骂她又关你屁事？ 
742,回复@妳杀了她对吗:看看赞她的人，她不是一个人在战斗，你可能理解不了 
743,回复@社长Angel7:你看看赞他的多还是赞你的多，难道绝大多数都没素质？其实不然，嫁给别人我相信一万个人里也找不到一个喷她的，能理解吗？ 
744,回复@偶吧bin 的表态:牛逼了，黑泽志玲把那些对她不好的评论全部都删了果然是嫁出去的女儿泼出去的水 
745,回复@pygmalion-X: 
746,幸福个鸡腿🐔 
747,回复@舒淇:幸福个鸡腿🐔 
748,这回行了  日本的高科技厉害  多备点电池 
749,微博位置已经成为你的娘家了。 
750,他天天跟你说日语，你不难受吗？ 
751,不喜欢日本人，不喜欢他。 
752,网络崩溃，祝福 
753,祝福祝福， 
754,在中国在多做几次慈善吧 
755,好配啊 
756,大腳志玲．為什麼 
757, 
758, 
759,你是真的快乐？ 
760,回复@425平常心:你的头像真打脸 
761,她又不是中国人 大家别急 别骂 她是台湾的 国家都不反对日本人来中国 我们激动什么 
762,回复@粟味子52001:你真牛逼 日本人那时候强奸杀人 将孕妇开肠破肚 说不定你祖先都被他们玩过 别怪我说话难听 这叫道德绑架 你怎么想的 就算不杀他们但也不能原谅 
763,回复@不知道取什么昵称-:下面的人真的很奇怪，人家结婚是有人家的理由的管你们屁事啊！人家看得上你？一天酸些什么呀？日本人怎么了？日本人也比你们这些虚伪的碍国者要好的多！ 
764,换日本户口了，祝你晚上玩得嗨就好 
765,醉了，嫁日本人，它们可以友好，但这一嫁你就是地地道道日本人，后代都是。 
766,祝福姐姐 
767,希望林志玲下次拍可以邀请波多野结衣吗？这样票房肯定好。 
768,病急乱投医 
769,请问会改姓么？ 
770,回复@一条不想转弯的蛇:凭啥你说蹭热度就是蹭热度 
771,回复@只剩下Music:有什么可骂的呢 
772,七七事变你忘记了吗 
773,？？？ 
774,终于嫁出去了，祝你幸福永久 
775,送b玲 
776,吔屎啦，梁非凡。 
777, 
778,回复@夏殇的水寒:自己去想 
779,拜 
780,回复@李治廷:喜欢你和志玲姐姐🌹🌹也是意难平 
781,这张图片像极了波多野结衣 
782,林志玲，怎么还不离婚 
783,回复@雷叔叔D:我同意 
784,回复@姚晨:xu' wang guo chi 
785,这个玩笑一点也不好笑！ 
786,真狗可，国民女神嫁给日本人 
787,对啊对啊，嫁谁我也决对不嫁日本 
788,日本人？ 
789,我  我    就是看热闹的，人生曲曲百年内，看看热闹开开心 
790,回复@柳岩:感动你妹！嫁给破日本人还感动？你特么还是湖南人吗？ 
791,勿忘国耻，但是为什么偏偏是日本人，与身俱来的偏见，真没办法祝福 
792,你怎么不滚出去的 
793,回复@黄晓明:评论里的人都吃撑了？？？？？？ 
794, 
795,啥时候出av啊，期待 
796,像极了av 
797,我要换女神了 
798,原来志林姐姐喜欢日本人的套路，看不出来你这么闷骚 
799,回复@决堤怎么提:支持 
800,回复@鄭元暢小綜:他结婚了还开心 
801,黑泽老师期待你的av 
802,回复@社长Angel7:你可闭嘴吧，都嫁给日本了。你觉得她不改国籍？有点脑子好不好？？？ 
803,黑泽志玲，期待你的新作品 
804,日本男人好玩吗？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？ 
805,心碎的感觉 
806,看下南京 南京   也许里面就有你以前的公公 
807,林老师好 
808,AV即视感 
809,真担心你以后的生活，不但要防你公公，防你小叔子，防你隔壁邻居，还要防修水管的，修空调的，送水的 
810,回复@社长Angel7:说 林志玲给了你多少钱 我给双倍 
811,叛徒 
812,黑泽志玲 
813,嫁日本人， 
814,日本娘们 
815,回复@宋扬上下心:建议改国籍去日本吧哦对了人家还不知道要你不要，吃着中国粮说着败坏中国的话，你什么素质，袁老让你吃的太饱了，中国的土地让你睡的太舒服了，吃饱了穿暖了，开始嫌弃了。 
816, 
817,勿忘国耻 
818,回复@社长Angel7:同你个鬼同胞 
819,回复@社长Angel7:厉害了人家现在不是日本人吗？ 
820,中国再无林志玲!滚! 
821,滚出中国! 
822,你真幸运，但我很嫉妒 
823,回复@黄晓明:一个个断章取义的键盘侠，哪个字说是接晓明baby婚礼的捧花了？！就会在别人背后诋毁。。 
824,恭喜 
825,为什么要跟日本人结婚？中国有那么多帅哥？ 
826,言承旭咋办 
827,恭喜🎉 
828,不明白为什么要走出国门，中国挺好 
829,别来中国赚钱 
830,祝志玲姐姐，家庭幸福 
831,祝福 
832,回复@黄晓明:键盘侠太多了！哎，我们国家竟然还有这种素质的人！人家祝福一下怎么了？大惊小怪的真是够了！ 
833,回复@发现美的结构:不要大惊小怪的，每个人都有选择的权利，难道嫁给日本人就关系到“爱国”的问题了？都什么社会了，有点素质！ 
834,回复@LYB楠哥:日本人都是坏的吗？  虽说勿忘国耻，但是每个人都有选择的权利，现在都什么社会了，有点素质！ 
835,回复@巴菲特99999:太大惊小怪了吧 
836,鞭尸了 
837,聪明一世糊涂一时啊 
838,回复@舒淇:恭喜个屁，真不懂你们这些戏子 
839,回复@柳岩:真不懂你们这些戏子 
840,回复@Tu兔Babe:至少是敢做敢当的键盘侠，邻居吵直接敲门问。 
841,回复@Tu兔Babe:那也是敢做敢说的键盘侠。 
842,答应我，嘴巴只用来吃饭和说话 
843,这男的长的一脸猥琐😞 
844,回复@小裁缝马文文:高级黑 
845,林志玲的处被一个日本人给破了，真气 
846,以后林志玲休想在中国混了，一个日本人 
847,但是，言承旭怎么办？ 
848,我这里附近的火锅店门口有个超大招牌，说是你结婚了，嫁给了日本人，老板伤心欲绝，，，特价全场5.8折。 
849,毛爷爷都要被你气活过来 
850,黑泽志玲 
851,呵呵  日本人 
852,志玲姐姐，祝你们幸福！ 
853,日本人？呵呵呵…… 
854,回复@KoGrady-Shortstop:别人改名叫黑泽志玲了，有啥稀罕的终究是日本人骑得狗而已 
855,回复@香耳聆听:是鬼冢老师？ 
856,回复@社长Angel7:太君好 
857,黑泽志玲 
858,也许只有日本人才不嫌弃洞宽吧 
859,回复@四川余老倌:滚 
860,。。。 
861,回复@决堤怎么提:我觉得不管怎样，日本人都不能嫁，国仇不能忘，虽然说国仇与现在的子女无关 
862,回复@曾舜晞Joseph:捞一下 
863,国情难挡真爱，现实若古如今，人心难测，愿久结因果！ 
864,回复@决堤怎么提:同上+1 
865,中国人嫁日本人。 真长脸了 
866,回复@9102年大龄少女被催婚:喜欢你妈 
867,回复@我也愿意欣然前行:那关你屁事？多看历史，像你们这种忘记国家仇恨的人，死去吧，活着没意义 
868,图片评论 ¡评论配图 
869,女神祝你幸福 
870,日本人，口活堪比狗喝水，指法灵魂似魔鬼 
871,勿忘国耻 
872,回复@俊熙家二姐:你真该活在中国被侵略的时代，希望勿忘国耻。 
873,回复@Jin_bo_shi:哈哈哈哈哈 
874,祝福 
875,回复@mini森屿麋鹿mini:对 日本人的屎都是香的 你去吃啊 
876,回复@社长Angel7:狗 狗 
877,回复@小萝卜的心:友军 
878,嫁谁不好嫁日本人 你把国耻抛之脑后了？ 
879,he tui 
880,坐等离婚 
881,性福哦 大家都懂的，祝福 
882,中国人不嫁嫁日本人……无语， 
883,LB 
884,回复@画梦飞翔:有病？ 
885,回复@宋扬上下心:你这是跪下了就起不来了？ 
886,呵呵 
887,回复@舒淇:滚到日本就别回来圈我们中国人的钱了。 
888,数祖忘典 
889,好白菜让日本人给拱了 
890,啊啊啊啊啊啊！！！ 
891,黑鲍志玲？ 
892,回复@社长Angel7:你是铁键盘？ 
893,回复@决堤怎么提:漂亮 
894,回复@都市丽人时尚内衣:你们找错代言人了，还不快换 
895,出生在台湾，挣钱在大陆，服务在日本。 
896,回复@洪世贤:你好骚啊 
897,黑泽志玲？？ 
898,别忘了你是中国人 
899,中国第一美女被狗日了可惜了 
900,回复@·-_-·:一个戏子。。。还见证历史 
901,日本人！ 
902,回复@不散场的电影zjy:自己出言不逊在先反倒还跟我杠起来了，是我求着跟你说话了？自己跑过来逮着我就咬，还说我小学生，您怕不是还在娘胎里被脐带勒住脑袋了吧 
903,素人，黑泽志玲おぁすきぜづふ！ 
904,今年好多男神女神结婚，胡歌你啥时结婚？@胡歌 
905,居然跟日本人结婚，忘记了国耻！ 
906,☺ ☺ 
907,林智伶 
908,白瞎了！以后骂的话误伤勿怪 
909,回复@mini森屿麋鹿mini:万人骑 
910,回复@我也愿意欣然前行:你是小学生？ 
911,真是猝不及防 
912,祝你们幸福 
913,你怎么嫁给日本人咯 
914,回复@洪世贤:. 
915,女神，愿你幸福安好 
916,白白 
917,回复@洪世贤:恭喜 
918,期待志玲姐姐的AV作品 
919,回复@黄晓明:跟你有什么关系 
920,我的天呐祝福 
921,老铁门，继续啊。把她赶出中国🇨🇳 
922, 
923,波多林志玲  败家娘们儿 
924,回想918 
925,回复@决堤怎么提:我祝你以后结婚也被全网黑，祝你孤独终老，你没有限制别人的权力！ 
926,回复@发现美的结构:？？？？？ 
927,祝福。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。 
928,回复@LMJ错过便是终生:拜托，你都out，人家都否认了改名，你还执着于这个，真的是消息有点落后，几天没上网了哈哈哈哈哈 
929,回复@社长Angel7:是不是中国人？ 
930,不开森 
931,回复@Jin_bo_shi:是的 
932,回复@不吃肉不舒服斯ji:某湾被某本国占了五十年，懂吧 
933,回复@风一样的我说1711:台湾被某本国占了五十年，懂吧 
934,回复@傻子与乞丐:你又怎么知道别人没做贡献，洗你吗呢 
935,回复@mini森屿麋鹿mini:华仔说过艺术家有国界，何况都改名了，还洗呢 
936,回复@社长Angel7:人家都改名了，以后不再大陆发展了，还洗呢，最好把国籍也改了，滚出中国吧 
937,本来今年等A股涨到3300点就娶你的，没想到这么突然！ 
938,回复@麦记炸薯条专员:真相了朋友… 
939,姐姐要99哦 
940,这也行？为啥都改姓了你们还要叫她林志玲？本是抱有祝福心态，可当知道你居然连自己姓都改了，很是优秀，以后想回来可就难了。黑泽志玲？ 
941,祝福 
942,回复@Rum4784:等你长大他都老了 
943,有一部电影叫《金陵十三钗》 
944,黑泽老师好 
945,回复@馬天宇:黑泽老师好美 
946,回复@舒淇:我也爱黑泽老师 
947,回复@一条不想转弯的蛇:和你有关系，你在这bb叨 
948,回复@决堤怎么提:想看她的作品 
949,回复@焦传洋:关你屁事？ 
950,回复@柳岩:假比玩意 
951,回复@舒淇:淇 你说小玲她会好很久吗 
952,小玲 我跟你讲 你赌过分了  望好 不好即归家 
953,回复@-清时:期待黑泽志玲的作品 
954,回复@纯纯纯纯纯纯子_:如果人人都像这样那中国可以不攻自破了 
955,？？？ 
956,回复@寸镜:我们只有送他们去见前辈 
957,回复@决堤怎么提:期待新作品上映 
958,回复@Tu兔Babe:我骂过邻居了 
959,嫁给日本人？为什么？ 
960,这应该就是胸大无脑的典型吧 
961,回复@hunnnaaaa_:哎是的 咱中国人口素质有待提高。 
962,日本人 
963,既然你们祝福志玲姐姐了，那我祝福她老公不举 
964,回复@李纸园:对历史的 
965,巴嘎，亚麻带， 
966,？？？ 
967,幸福快乐 
968,回复@RR那么可爱:你多宽广啊，你是大海啊 
969,可以哦！你到时也来啊！ 
970,黑泽志玲，日本人是什么人迟早被那啥了 
971,女神， 
972,???? 
973,不    👏👦😥😥😥 
974,恭喜恭喜 
975,回复@诗意一身千寻瀑:没意思了， 
976,解放台湾岛 活捉林志玲！！ 
977,以后可是要性福的 
978,牛逼，怀孕了 
979,这女人老了还嫁日本 
980,回复@嘉桦ella:捞捞解接。 
981,志林小妹，是不是最近拍戏眼睛迷沙了 
982,0 
983,说一句很真实的话，娱乐圈里，我感觉不到一年会离婚 
984,爱情没有国界，可是作为一个全民女神你这样让中国乃至海峡两岸同胞怎么想 
985,曾经的女神落入到日本男人之手了 
986,希望以后能在电脑上看到你和波多野结衣老湿同床竞技，加油，你是最棒的！ 
987,图片评论 ¡评论配图 
988,回复@舒淇:图片评论 ¡评论配图 
989,回复@舒淇:a lo 
990,祝你幸福，假如不幸福请回到祖国的怀抱。。 
