,comment
374,回复@Chelsea楠仔儿:哥们你也别装球迷了，顶着个外国球星的头像来喷自家的？ 
375,年薪一个多亿都不要了失望透顶 
376,回复@是行小行呀:国足
377,讲真的，把每年投资男足的钱那一部分去投资教育和科研吧 
378,回复@Sprite雪碧333:能力够强怎么会没有机会，青训或许会有这种情况，作为一个十多年的球迷，我觉得能力是首要，比如武磊，小时候一样穷，一样的踢出来了 
379,回复@一个永无轮回一个永世灼烧:女足和男足现在半斤八两 女篮才强 
380,解散吧，足球足协 
381,回复@吹笛的章鱼哥:害 
382,真不争气    没救了 
383,不是所有牛奶都叫特仑苏，不是每支球队都叫特能输，中国足球队专注输球30年，一直在模仿，从未被超越。我们不赢球，我们只是足球的搬运工。继续加油 
384,强烈要求国足永久退赛，永远不要再提踢球两字！ 
385,回复@子绾:一帮喜剧人 
386,中国还是等申请下来世界杯举办权的时候再参加世界杯吧，每次都这样太丢人了 再有名的教练也带不起来这样的队伍 
387,哦吼！！！ 
388,王刚还是适合演和珅 
389,回复@Helen_303:你认真的？？？你知道有多少很强的球员就因为没钱没关系一辈子没机会吗 
390,谁能真实的翻译下里皮说了啥 
391,同志们辛苦了 
392,扶不起的阿斗啊！ 
393,能给战乱中的叙利亚人们快乐与幸福的，只有中国男足!感谢张琳梵! 
394,也许真的是感觉失望到绝望了，才放弃了，今年看的第一场足球居然是昨晚这场1:2，心痛，这都踢的啥啊，一个战乱中的国家，并没有什么个人能力甚至个人能力不如中国球员，居然是这个结果，这个防守，我感觉实在踢野球，真的再也不看国足了..我难得看一次的....哎 
395,其实足协真的不用重金请明教，国足有没有教练又没差，也许国足自己还能自创无招胜有招的奇招，就闭着眼往对方方向踢呗，进了就是赚了，没进也没差 
396,我求求你把投入国足的钱分点给小学中学好好培养一些人吧 
397,回复@HN-Adolph:在哪买 
398,能说什么呢？足协急功近利归化外籍球员，国内球员依旧混水摸鱼，现在里皮宁愿不拿这高薪也要保住自己名声啊！ 
399,你们叙利亚不好好打仗出来踢什么球 
400,回复@仰望希望的人:年纪轻轻，没事别老看足球 ¡评论配图 
401,现在哪有踢球的，那是为了踢球嘛？ 
402,国足是真的不行？还是这个教练是对面派来的卧底 
403,不是早辞了吗？ 
404,多少教练来了又走。国足，可悲可叹可怜。 
405,回复@Nikky_zhi:放心吧，国家不会忘了你。先转钱，证书随后由当地足协主席发放 
406,回复@陶醉的马甲: 
407,白给我票我都撕成纸片 干啥呢赚得那么多踢得什么东西？ 
408,回复@安菲尔德小张:人家好像也不缺钱 
409,里皮尽力了 
410,回复@HN-Adolph:体彩中心 
411,回复@凡凡沐凡凡:叙利亚
412,为什么国足没上热搜 
413,年薪那么高，傻子才去冒生命危险踢球！进国足靠关系，有实力的踢不上，中国足球现状@中超24小时 @中国足协 
414,回复@Karelu小可爱:体育彩票吧，我也不懂 
415,回复@雷霆雨露倶是天恩:别瞎喷  看完比赛再来评论 
416,啥教练也调教不了一群猪 
417,回复@ONEWAY707:玩球必备。地址:yb零壹八点cn 
418,男足已经是死猪不怕开水烫了～ 
419,乌龙也是我看晕了！！ 
420,解散 
421,没记错的话里皮是第二次辞职了 
422,回复@逍遥雨神子木墨:怎么教育都没用了，烂透了。但凡有一点羞耻心不会输这么多年 
423,国足总喜欢搞空头   进年来  除了米卢 带领踢出了点成绩 完了马上就让人滚蛋 说人教的不好  后面开始连小组赛都没有进就开始做观众席上了 现在还有几个人关注中国足球 越来越远了 问题出在哪里？？？是真的就十几亿人就没有人能踢好球吗？ 
424,里皮相当明智“不能被中国男足整的晚节不保（是一辈子积攒的名声要尽毁）”对于中国男足这样的阿斗，烂泥巴…… 
425,平均笑晕 
426,回复@m蒙多蒙多:哈哈哈 
427,为什么把人全部开掉，国足重新选人，大不了一年世界赛事不参加了，不听话的滚蛋，小捣乱的滚蛋，让教练花一年时间找人，谁行谁上 
428,回复@威猛的小老虎呢:看看采访在说话 
429,解散吧 
430,要改变已经不是现在教练的问题了，中国足球是一个漫长得需要改善的。从小的足球的兴趣培养，专业的培养，不是长大后体制多么难。现在足球的水平已经如此，更多的网络暴力只会让下一代更不敢去踢球。 
431,我发誓将在半年内不再关注中国足球国家队任何信息和比赛。 
432,全部原地解散吧 
433,回复@白羊座烟儿:中国式教育不允许孩子踢足球，打篮球，打电竞，很多天才或者孩子的天赋从小就被扼杀在摇篮里了，比如我爸，小时候踢球踢得很好，拿了个县里发的奖状回去高兴的给我爷爷看，我爷爷说踢球有个屁用，然后把奖状给撕了 
434,国足除了踢球差，其他方面都不差！这辈子不可能看他们强大起来哦！请谁当主教练都不行！聪明的名教，估计都不会再来执教这个“无望之狮”！免得晚节不保！ 
435,建议解散国足  让王老板  马总等大佬来组织俱乐部  互相竞技  说不定能出亚洲抱抱大力神杯 
436,怎么才能进入国足混吃等死？ 
437,回复@Zlxxx-:哈哈哈好聪明的中国人好优美的中国话 
438,中国足协为何没人出来担责任，不应该也有人引咎辞职吗？！！ 
439,换李云龙当教练吧 
440,里皮感到太失望了这让我们更加失望了 
441,别难为里皮了 
442,最不让人满意的就是韦世豪，戾气太重，还代表国家队呢，真的是没人了。 我觉得就这个实力没啥说的， 
443,回复@因特拉肯水牛:他用的着骗？去别的队不给他发工资么？ 
444,回复@妖猫爱羡羡:其实足协也知道这个道理，但是没人喜欢干便宜别人的事，培养青少年要投入很多，人家不想去改变 
445,回复@仰望希望的人:感谢张琳芃和王刚，扒掉裤子露出真相给世人看。足球怎么办，已经是常识了，需要通过完整的青训体系，市场化运作，合理的薪酬制度，尊重客观逻辑，制定切实可行的短中长期计划。而不是现在这样，权力肆意，钞票漫灌，短视功利，为了成绩不惜一切的无脑懒政，把一项受众度最高的运动搞成一次次政治投机 
446,回复@仰望希望的人:感谢张琳芃和王刚，扒掉裤子露出真相给世人看。足球怎么办，已经是常识了，需要通过完整的青训体系，市场化运作，合理的薪酬制度，尊重客观逻辑，制定切实可行的短中长期计划。而不是现在这样，权力肆意，钞票漫灌，短视功利，为了成绩不惜一切的无脑懒政，把一项受众度最高的运动搞成一次次政治投机 
447,散了吧，不能踢就别踢了，看着烦 
448,🐷鞋说
449,回复@但凭快活论生死:刚到青藏高原主场开始比赛，国足队员因体力透支集体缺氧，昏倒，然后对手100-0大胜。 
450,回复@爱世间万物_:你给我开个证明 
451,又辞职 
452,回复@路见不平official:鲁迅
453,他过去树立的英明就这样被毁了，回去都会当做笑话，才70岁，跟那点钱比起来真的值得吗。。 
454,回复@仰望希望的人:我觉得可以实行末位淘汰制 
455,国足感觉好丢脸 
456,回复@离人心上禾火:我要被笑屎了 
457,继【本来我是拒绝的，但是他给的钱实在太多了】 之后有了【给我多少钱我TM也不干了】 
458,中国缺的不是明星教练和明星球员，缺的是足球场.建议把投资在足协十年的预算投入乡村建10万个含环形跑道的足球场，让中国乡村踢球有球场，跑步有跑道，跳舞有广场.体育不就是为了全民健康吗？那就直接点.毕竟纳税人的钱花在民生上没人有意见，养一群高工资无业绩的足星至少有争议！ 
459,看来不是为了钱！八成是为了荣誉感，然后发现自己实在是带不动！ 
460,实话实说我已经摸不清楚里皮是什么意图了，他拿着全世界最多的薪酬，现在辞职，然后再让我们花大价钱请回来，能不能负点责任，我知道我们国足确实踢的不好，我也特别心酸，但是我并不希望你放弃！ 
461,鲁迅先生曾经说过，里皮是带不动中国男足的 
462,里皮的头发都要被你们这些气得掉完了，看看那堪忧的法令纹，他心想快点回老家养老吧，我还想多活几年 
463,除了7号 其余的全部换了吧 
464,回复@离人心上禾火:人才 
465,回复@离人心上禾火:你太有才了 
466,中国足球，道阻且长... 
467,回复@王昆彭:入国足最起码要有点腹肌吧！最起码给人看得像一个运动员吧。。。 
468,一群臭国脚，丢人 
469,里皮内心OS:足球场里放几把米，鸡🐔 都比你们踢得好（除开蔡徐坤） 
470,我们这种一个月几千块钱工资的人，看人家11个千万富翁踢球，气个啥？能给你看就不错了 
471,回复@王昆彭:他有去扶这个烂泥吗 
472,这么高薪的行业应该放开了竞争，就不信穷人踢不好球，这些人拿着高薪输了球一点关系没有，根本没有求胜的欲望。让国军下，换泥腿子上！ 
473,回复@森三木W:里皮来中国真的不是为了钱 他不缺钱 他来是为了参加中国的挑战不可能 
474,国足无能，丧权辱国，还有何面目苟活于世 
475,里皮:我特么太南了 
476,没事的，加油＾０＾~ 
477,回复@金牛座男孩丶:满足现状，竞争意识没有了，还有就是外教来中超只在乎成绩，也看不出来对球员有什么改变，一个位置就那么一两个人，一个上到死，一个闲到无球踢，在国内踢球不靠关系踢不出来 
478,这叙利亚也是的，不好好在家打仗，出来踢什么球啊！！！ 
479,回复@凡凡沐凡凡:之前有人说谁告诉你战争影响足球哈哈哈哈 
480,国足理财，你值得拥有 
481,国足应该全体下课！ 
482,真的 国足又一次！毫无悬念的输了 ！就是要向大家证明 中国人足球真的不行！真的 国足存在的意义就是搞笑么？哦 对不起 我忘了你们后面还有一堆老板 在金钱运作 俱乐部牛逼啊 
483,上一个这样的人是李楠。因为是国人，所以球迷不客气的叫着李楠下课，这次是外教，球迷没叫，但是作为教练他们心里明白，于是辞职了。当然理智的球迷明白，输球的到底是教练还是球员。 
484,足协就是个笑话！ 
485,回复@燃烧的雪雪碧:顶不住自己人造啊 
486,辞职了挺好，回意大利争取争取执掌尤文图斯啥的。 
487,回复@仰望希望的人:都怪国际足联，不辱华一次，不然就可以高喊爱国口号抵制国际足联扬长而去！ 
488,回复@我不是脾气太好了是什么:你得劝大家都一人多出五块，不然不够 
489,回复@OMG小城:我觉得可 
490,一直特能输，让赌球的那帮人都发了，他们绝对是你们的铁杆粉丝 
491,国足扶不起 
492,回复@Nikky_zhi:支持支付宝微信，转给我，我负责转交给足协 
493,我真的建议 国家取消足球吧 太丢人了 这是花钱丢人啊 
494,别花里胡哨的整这些，说自己多努力，怎么怎么不容易，这里伤了那里崴了。又是膝盖破皮了，又是脚趾头肿了，整这些花里胡哨的骗国人，骗自己没有用，结果会告诉你，你到底有多努力。 
495,国足完全浪费粮食，禁止这项运动！ 
496,我们在客观批评的时候，也想想那些国足运动员吧，可能他们也承受了很多压力，一次一次的失败，他们信心受挫！那种感觉肯定很难受，他们没办法调节！当然作为教练他肯定也承受了很多压力，那得多么失望才会放弃呀！其实放弃者和被放弃者都很无奈很难受吧！（仅是个人看法） 
497,回复@普通京夫:张琳芃那球怎么就解不下来呢，身子动一下就好了，是不是没全神贯注 
498,国足，扶不起的阿斗， 
499,又离职了，老人家心脏还好吧😊 
500,基操勿6 
501,不懂足球，但这像极了辅导作业到崩溃，小屁孩还“我是谁我在哪?”一脸懵逼的望着我之后的那种失望，骂都懒得骂了，车钩子走求 
502,叙利亚两个进球都都与张琳芃有直接关系 去年亚洲杯打伊朗是冯潇霆演戏 今年世预赛张琳芃又开演 前锋可以归化 后卫却在演戏 心疼里皮 感觉他才是被针对最惨的人 
503,全是关系户才进得去国足 如果搞个选秀比赛 任何人都能参加的 绝对找出天才 
504,回复@东京要多久:🍉 
505,A股
506,回复@有生之莲丶:人家辞职就是不要钱了 
507,回复@普通京夫:我就奇怪，我们的球员在对方进攻时，每个球都踢不出禁区外！ 
508,回复@城外空楼: 
509,@我是李光猪 我都能当教练去哈哈哈 
510,叙利亚国家都被打烂了，人家的球队还这么厉害……没什么说的了 
511,感觉纪检委查足协能把足协直接给关了 
512,强烈要求国足解散！放队员们回家种地吧，还能赶上明年春播！ 
513,回复 @Kevin-Plus:那就要20万 
514,多年来作为一名吃瓜群众，我只想说，男国足自己的锅，就不要让别人背。 
515,实实在在告诉全世界，足球这个项目真的不是只用钱就能堆起来的 
516,唉，真是治不好的癌症 
517,唉，真是治不好的癌症 
518,回复@离人心上禾火:@我前天刚吃榴莲 
519,带不动 
520,解散中国男足吧，别浪费钱了 
521,回复@王昆彭: 
522,军队管理就好 强大的责任感才是这群人缺乏的 
523,回复@王昆彭:散了吧，取消男足 
524,足球就是目前社会氛围人心浮躁的一个缩影，所以和尚莫说道士，都是出家人。 
525,回复@逍遥雨神子木墨:有用？ 
526,把足协解散了吧 
527,以前说经济好了足球都会好的，花了那么多投资，居然踢不过叙利亚，一个天天打仗国难当头的国家球队，这是怎么回事了？ 
528,回复@凡凡沐凡凡:24w人口的马尔代夫都能赢国足，叙利亚还是劲敌啊 
529,回复@迈克尔丨唐唐:你要真有这能力也不用在这敲键盘了，你有能力可以代替他们呀，你在你的领域里做到全国前30个人了吗？国足是差，但是其他球员更差 
530,老爷子估计本来想到中国赚快钱的，混一混盆满钵满就打道回府了，没想到实在丢不起那个人 
531,建议在评论里选出球员喝教练 
532,把他们送去叙利亚吧 
533,回复@2019年一建增项没过:世界杯八强的队伍才有资格说自己场地不够，剩下的都是不够努力 
534,回复@猪刀T9: 
535,其实没必要太多关注足球了！让他静静成长！关注多，商业氛围大，太骄傲了 
536,为了输球都不择手段了… 
537,回复@仰望希望的人:看国足不如看女足 
538,浪费纳税人的银子养活这些伤心货是为什么？ 
539,国足输球赖教练和拉不出屎怪地球没引力有什么区别 
540,没看球的别吵吵 
541,国足牛逼 
542,这是？把教练气走了？ 
543,颠沛流离的叙利亚人民，在这个寒冷的季节里面，感受到了无私的东方大国送来的温暖 
544,里皮太难了 
545,世界第一的人口大国竟凑不齐一个11人的球队！ 我看以后世界杯名额变多国足也入不了线 
546,那个说让赵本山，郭德纲当教练的给我站出来，太TM有才了 
547,回复@离人心上禾火:企鹅的内心:太特么刺激了 
548,感谢国足给千疮百孔的叙利亚一点希望和慰籍！ 
549,回复@但凭快活论生死:然后国足率先缺氧 
550,回复@离人心上禾火:@叫起司的猫不是起司猫  
551,回复@冰冰冒险日记:哈哈哈哈哈心狠手辣 
552,回复@因特拉肯水牛:你牛逼，你去带骗子，你妈妈 
553,都是钱多害的，把预算一扣，匀点给别的项目，保证马上名次上来 
554,体质”的问题 
555,麻溜点，把钱给女足发展吧。也再别说人家张琳芃了，整个球队都有责任，防守难道仅仅是后卫的责任吗？ 
556,国足不行，为何总是总教练背锅，足协请出来负责 
557,全部解散重组吧 
558,国足那么烂，工资还怪高，让其它项目情何以堪 
559,回复@LJ301V2:要国足映不如去做梦 这还比较简单 
560,足协一直就这样了？？？以后还是不要期待了 
561,差强人意不是大体上令人满意的意思吗咋读起来有点矛盾 
562,无语 
563,回复@只待花开梦醒:只能说那个脚法确实不敢恭维但他不清楚身后情况 下意识一个后卫确实是解围 
564,强烈建议解散国足，把钱省下来的钱多建几个球场，希望每个公园都有免费的足球场，篮球场，别整虚的了，来点实实在在的东西，把下一代培训好吧 
565,回复@多年以后9月11日:顶你上去，展现了我们对叙利亚人民的鼓励和友好！ 
566,为什么不取消国足 
567,回复@小楠友:他是回撤的时候腾空解围 明显是和门将没沟通好 这球他不清楚身后情况 颜骏凌可以吼一声然后出来拿住 踢过球都知道这种情况好吧 
568,回复@小楠友:他是回撤的时候腾空解围 明显是和门将没沟通好 这球他不清楚身后情况 颜骏凌可以吼一声然后出来拿住 踢过球都知道这种情况好吧 
569,里皮表示带不动 
570,回复@HN-Adolph:不要发国难财啊 
571,老人家对他们失望透顶 
572,回复@慧眼识hero:把两边的球门都设成企鹅队的 
573,叙利亚为庆祝胜利各方停火，不要把国足说的一无是处，他们为世界和平作出巨大贡献的 
574,跟国足踢比赛其实很简单，把球往球门踢，等范错误！ 
575,刚回来又辞职 这是要三进三出的节奏 
576,看看以前球员的腹肌，再看看现在人的，人家女排的腹肌显出来了啊！！！我们还能说啥(后面的话不能说了，我害怕) 
577,回复@陈先生0_O:关键是这拖拉机还不走道，只能当个凳子用！ 
578,@神哥又粗来乱跑辣qwq @想要成为一名合格的会计 
579,球员技术水平粗糙，我上半场看了5分钟就出现5次失误，觉得会输就不看了！ 
580,回复@往东十五里:发财了 
581,支持里皮，国足在让人失望方面从没让人失望过，一群高薪jerk 
582,男足有毒 别把国足和男足划等号，谢谢 
583,回复@肖宁:对，谁带都是这成绩，得选性价比最高的！ 
584,段子从来不会让我失望哈哈哈哈哈 
585,回复@任性的daisy丹:在哪里买呀，我要赚钱 
586,谁也救不了国足 
587,回复@多年以后9月11日:国足是专门给人刷存在感的，哪支球队没自信了就跟国足踢一场，踢完都能觉得自己有实力和巴萨皇马抗衡一下！ 
588,可别在找其他理由 什么体质问题 注册球员数问题，人家叙利亚还在打仗 菲律宾也没中国球员多吧，归根结底就是太保护国足 高工资 低竞争，随便踢踢就几千万谁卖命呀 就该放宽外援限制 让国内那帮大爷不努力就没球可踢 
589,回复@卿为之奈何:人家一个世界杯冠军教头，足球教练界的大师目前世界上还没有人敢说自己比里皮更懂球。到了国足直接气的立马辞职走人，我想问问哪我脸去指责他？ 
590,回复@你看我的头像好看吗:这几个人就是宇宙级名帅来都不行 
591,为什么这么差的球队，还保留？？请取消中国男足。别浪费纳税人的钱 
592,最近听过最好笑的笑话是什么
593,回复@王昆彭:国足怎么还在？ 
594,感谢里皮给中国足球⚽️带来的改变，但是我不赞成走规划这条路，希望有专业的人士，一步一步把中国足球越做越好！而不是拍脑袋，两三天变一次。 
595,回复@因特拉肯水牛:听话，咱不拿足协的脏钱 
596,回复@普通京夫:这球明显超纲，里皮执教半生都没想象出来！ 
597,国足太稳了，没有让人失望 
598,回复@我心依旧Mary:那估计，没人来了。这个国足，就是浪费时间 
599,回复@千虫寒:增强叙利亚人民民族自信心和荣誉感，鼓舞叙利亚人民继续抗争 
600,解散足协用经费来扶贫他不香么？当然女足留下，女足牛啤 
601,回复@子绾:那确实，千年老幺！ 
602,回复@几声你好故事:避免受伤可能是态度？哎不想这么想 
603,回复@花咕嘟MT:别的不论，张琳芃这一脚可真是把足协的规划大计给整黄了 
604,里皮尽力了，国足没救了 
605,回复@王昆彭:里皮不说假话，看清看透了，走的决绝！ 
606,我不明白为什么要给国足这么高工资？ 
607,回复@仰望希望的人:那是真的，显得球迷可贱了，抽自己嘴巴子有一点亮光还得支持他们！ 
608,回复@王昆彭:现在谁都不能怪。先从学校体育课抓起，大学前的体育课都是没事干，该严管了不能都等到大学再严抓呀。 
609,毕竟国足无话可说 
610,回复@東京櫻花在巴黎綻放v:喷的人都是没看球的吧？自己踢进自家球门了怪教练？拜托你们长点脑子 
611,我整天都挺快乐的，最大的爱好是看球和电子竞技，其他我都挺开心，别了，咱也别花那功夫了，也别整那广告媒体铺天盖地了，看看别人踢挺开心的，当个云玩家挺好 
612,国足就是一帮只懂吃、喝、玩乐挥金如土的家伙，不从本质上解决问题，谁带队也是白搭！ 
613,看昨晚的国家队踢球⚽️，都要被气哭了 
614,回复@乔安娜王泽华:see fine need winds 
615,和东方某珠共同添堵 
616,回复@Dog爱吃菠萝:你不就是传说中的棒槌？？？ 
617,回复@逍遥雨神子木墨:同行抱紧 
618,回复@安菲尔德小张:他应该是国足小号 
619,回家休息吧，国足还有机会。 
620,回复@卿为之奈何:输了就怪球员， 
621,王刚才是真正的超级大垃圾，选王刚的里皮这次栽了吧 
622,解散足协我觉得是最主要的…… 
623,回复@离人心上禾火:笑死人不偿命是吧？ 
624,？ 
625,回复@王昆彭:人是谁选的？ 
626,解散国足 
627,@話辭九歌 看热评 
628,回复@绿柠檬贼甜:里皮为什么要选王刚这个垃圾 
629,感谢国足让我有了海景房 
630,回复@王昆彭:群众基础薄弱是重要的原因，我几乎没有见到身边哪个家长把孩子送去足球学校、送去足球青训营 
631,回复@假的豪:呸 
632,平时不看足球，但今天要进来说一句。他们根本不配叫国足，国家队是荣耀的象征，这最多算个球。 
633,回复@Dylan的Smile:但凡平时看球得 都清楚的差不多了 
634,回复@凡凡沐凡凡:人家国球是足球，中国不拿足球当回事，不能相提并论。 
635,回复@2019年一建增项没过:至少不会担心明天就会死 
636,回复@Lemon丶M07:你中彩票几率还是大的 
637,回复@离人心上禾火:主要担心，主场被逼平，企鹅伤停十个。 
638,国足为战火纷飞的叙利亚人民带去了温暖，你们怎么都不懂啊，好人一生平安！！ 
639,回复@离人心上禾火:再老的梗在中国队面前都不会过时 
640,国足在令人失望着方面从没让人失望过 
641,回复@仰望希望的人:我怎么记得他辞过一次了？ 
642,回复@Mr王灬地地地微博:是时候放出我们的背锅马了 
643,回复@南宁后生仔:是的，国足送温暖，好人啊 
644,回复@花朵与宝宝:里皮的十二强？ 
645,回复@HN-Adolph:我有个朋友也想买 
646,回复@少年惨遭多名女青年轮流安排相亲:有这么说我国足，每个教练都这么说，都这么说！哼，人家生气了！破自家门，易如反掌 
647,这是带不动？？ 
648,里皮
649,带不动 
650,回复@Real-Masker:足协跟进中超俱乐部是两个概念两家公司。你就算塞钱也是塞给中超俱乐部公司老板，不是足协。你说的是严查中超俱乐部吧？ 
651,王者带青铜，晚节不保也正常 
652,回复@Hepise:太难了 
653,回复@靈尋軀體:语文里还有一句
654,回复@离人心上禾火:去南极会死的 
655,够够的，男足真是没有荣誉感，不行的理所当然 
656,不止男足，其实国内体育在走下坡路，这是青少年成长体制和环境决定的。青少年成长都在走高考独木桥，沉重的课业负担和校外辅导压得中小学生喘不过气来，哪有时间踢球。中国体育已是后继乏人！不改变这个体制和环境，请谁来也白搭。建议取缔所有的课外辅导机构，中超球员降薪一半。 
657,老爷子硬气，年纪大但一直保持赤子之心有血性，反观队伍都是年轻人，却像一个老人家没有活力生机，悲哀。 
658,申请解散国足 
659,国家还是取消这项运动吧，真的不合适。 
660,这有啥好突发的 
661,回复@Floweeeerrrr:没得挑 
662,别对国足抱有任何幻想，抱有幻想就输了 
663,乒乓球
664,我咋记得里皮辞职好几次了呢 
665,是不是赌球了 
666,回复@西野七濑小迷弟:止步16强，你再看看男足，连叙利亚都打不赢。而且最近永川国际女足，女足还是冠军。虽说女足也在下滑，但总体而言比现在的男足好太多 
667,哪些年的我们都变了，国足还依然未变 
668,国足这战绩，我职教也能带出来，估计门口70岁看门老哥也可以教。 
669,别让李铁当国足主帅，卓尔球迷不答应！让李霄鹏上的话，鲁能球迷也不会答应！那么，如果硬要从姓李的教练里挑一个顶锅的话，我推荐李玮锋，大家没意见吧~ 
670,回复@仰望希望的人:@人见人爱的shyfaker 
671,回复@雷霆雨露倶是天恩:真好 男🐷属实🐂🍺 
672,回复@逍遥雨神子木墨:说的对 
673,回复@但凭快活论生死:国内的那些人也跑不了…… 
674,查一下差强人意的意思吧、 
675,回复@MSU今天biss了么:那希望可以买到一个国足替补名额 
676,不是球员坑了主教练，而是主帅坑了球队。用人不疑是你的教条，让我们不敢质疑你。输不起是你的作风，令我们足以鄙视你。一个曾使中国人仰视的，不过如此自行跌落神坛，又教训了一代人。 
677,不是球员坑了主教练，而是主帅坑了球队。用人不疑是你的教条，让我们不敢质疑你。输不起是你的作风，令我们足以鄙视你。一个曾使中国人仰视的，不过如此自行跌落神坛，又教训了一代人。 
678,真的只想说 不是某一个人 某几个人的责任，这次和平年代的战争 让无数国足球迷战士们寒心这么多年了，真的希望未来的道路 可以对得起热爱这两字，再次怀念高指导以及所有为这份事业贡献一切的大家！无论到了什么样的境地 都有一片片的红色在世界的每个角落，只求自上而下 开展真正有益于运动事业的发展 
679,这级别的说是青铜都侮辱人青铜了 
680,里皮真是连夜走的 
681,回复@Dog爱吃菠萝:韩国还有点悬，日本肯定行 
682,意大利头等舱走不走 
683,米卢救不了国足，里皮救不了国足。只有纪检委可以。 
684,起码帮叙利亚停火48小时还是有价值的，都烂成这样了是不是像国外输出一下。。就像那个周琦一样。。。 
685,国足真的是看一次都能把人气死那种 
686,辛苦老爷子了，也是不容易 
687,回复@离人心上禾火:你真是个人才 
688,随便找几个军人踢也比他们好…  
689,回复@谜言:问题是，那会儿确实是笑话，现在...... 
690,中国乒乓球谁都打不赢，中国足球谁都打不赢 
691,中国足球脸都不要了 
692,解散国足吧，把钱省下来，多建几个希望小学不比这强 
693,建议国足就地解散。足球投资用来扶贫 
694,美中不足 
695,回复@防护密封门_:中国14亿人  踢得好的肯定有  但招的都是什么狗屁选手   拿钱不办事   个个白斩鸡   看比赛就觉得他们没怎么使劲 不够拼  这是个很大问题 
696,国足球员薪资不得超过男乒~~~~ 
697,各位俱乐部的老板，做个人吧，别给那么多钱了，减少十倍，你们给惯成什么样了 
698,里皮
699,战士上战场，主帅都能弄丢。就等着被送非洲吧 
700,回复@虹泗:没想到这块石头太硬了，啃不动 
701,这样都踢不过处于战乱的国家 实属无能 也对不起一个70岁的老人的付出 
702,这怎么能怪国足，一定是国家救助叙利亚的大米数量不到位！不然放个水就踢平了 
703,叙利亚政府说，踢不赢就去前线扛枪，麻蛋，谁敢不踢好？ 
704,只需一步国足准能走向世界——高考考足球 
705,实在是太难为狐狸爷爷了 
706,这是对国足死心了，烂泥扶不上墙 
707,回复@卿为之奈何:没责任感会辞职，拿着钱不香么？ 
708,足球限薪，赚不到钱了，有钱人家的孩子才不会去踢球，穷人家的孩子才有机会 
709,足球场上撒把米 鸡都比国足踢的好 
710,鲁迅先生早就说过，对中国足球的失望绝对不会让你失望！ 
711,中国进入世界杯仅需5步
712,国足反正都是输  不如让我上    不过我一个月10万就够了 
713,建议取消足球国家队。 
714,回复@防护密封门_:输了就是输了  叙利亚在外踢又怎么了  别人国家足球队的福利条件至少没有中国这么好的条件  国内给国足都条件不够好吗？  乌龙球也得看什么样吧 这种简直就是技不如人   求你别在为国足找借口好吧  国足的情况 谁不知道啊  央视之前都说国足有很多其他问题了   该喷就得喷  对付国足这种不需要同情 
715,我以为02年世界杯是中国足球低谷，谁知道竟然是特么巅峰 
716,请教练是来指导战术的，结果球员基本功都练不好，还谈屁个战术，让你传中你一脚能把球踢出场外，你停个球停十米开在， 教练可教不了这些 
717,回复@逍遥雨神子木墨:把我整笑了 
718,里皮:足球上刷点排骨汤，狗都比你们踢得好 
719,回复@安菲尔德小张:要为圈钱，还会辞职吗？ 
720,国足看来没戏了……寄希望于下一代不知道可不可能 
721,回复@逍遥雨神子木墨:考公务员了吗？ 
722,压力很大，不容易。真的是烂泥扶不上墙 
723,回复@子绾:这个不用狗头也知道是友军 
724,回复@离人心上禾火:就算出线又能怎样，一定要在全世界人民面前丢脸才满意吗，光在国人面前丢脸已经满足不了国足的厚脸皮了 
725,之前不是辞过一次？ 
726,离开是非之地 
727,这场比赛最成功的地方就在于给全国人民普及了“差强人意”这个成语的意思... 
728,回复@少年惨遭多名女青年轮流安排相亲:在，你为什么能发语音？ 
729,中国足球谁能救 
730,回复@离人心上禾火:笑死我了 
731,里皮的一世英名可惜了 
732,中国男足踢球不行，但踢名牌教练是拿手好戏。世界上任何一个教练都对国足无奈。 
733,回复@逍遥雨神子木墨:说到点子上了！ 
734,咱这像不像足球界的三哥？？ 
735,@LuckyMe0 带不动 
736,回复@东京要多久:拉一把我估计没这么好心 但一个成功的足球教练肯定都有野心 工资又给的够 在里皮看来就等于挑战一个高难度副本 要是成功了 那种成就感是无法言说的 我认为这个是最主要的 但估计他没想到 这个副本进去是自动打怪的 根本不听他操作 
737,人家70多了还过来执教，国足这群人看昨晚的表现是真不争气。谁来都一样，不能怪里皮。亡国队都打不过 
738,国足也是烂泥扶不上墙，个个养的肥头大耳猪一个！！ 
739,烂泥是扶不上墙的 
740,回复@龙行天下千万里:工资是俱乐部出的，国家队没法管，国家队没给什么钱，这也是这算群大佬没积极性的原因之一，等周末中超冠军关键战，你看这些人是不是马上变得像打鸡血一样。青训原本就该是国家足协做的事，但现在上面不给钱，全丢给俱乐部和徐根宝，地方体育局谁愿意培养足球篮球这些运动员，全在培养体操乒乓球这些 
741,回复@人间至乐:图片评论 ¡评论配图 
742,里皮尽力了 
743,我向来都不喜欢叫国足，只叫男足，很给国家丢脸 
744,这个叙利亚国脚莫哈默德张踢的不错，进球很漂亮@张琳芃 
