,comment
335,努力十五年一直有人骂，从未被超越，郭敬明郭敬明你是一个啥样的明？难为你了，深表同情，在这样谩骂声中迎声屹立，你是吃了定风丹，练就了金钟罩，铁打脸皮流水挨骂。 
336,回复@可爱多哎-:一夜爆红 
337,加油，小四导演 
338,回复@解说受受:咋你小时候没抄过作业？你敢不敢现在为小时候抄作业也公开道歉？得饶人处且饶人，人无完人，将心比心，人都会犯错，重点是看这个最终有没有面对他的错误. 你们这些不接受道歉的人，将来的小孩一定会跟你反抗到死. 人家也为自己的错误买单了，用不着你们在这里说三道四，少说多做，一天天都闲的无聊死了 
339,回复@芥zzz:惯犯了 
340,回复@守护者:抵制郭敬明人人有责 
341,加油四爷，还是喜欢你的作品的 
342,回复@给你给你都给你921118:真是和你这人没什么好说的慢慢争论也是浪费时间 乌鱼子=_= 
343,今天你还活着呢？ 
344,导演您好！我写了2集小说，不完整但精彩，申请到了版权，烦请您看一看！ 
345,加油💪 
346,回复@星星星_starlights:因为被抄袭的不是你， 
347,道歉的好。所以我们十五年后再原谅应该没问题吧。 
348,四 
349,"回复@王小明photo:确实不该骂,我们应该等十五年后再骂,您说行不 "
350,回复@守护者:谁没有做错的时候。当事人双方和平解决了就好。🤗 
351,回复@陈昊然:为了自己电影，把深藏N年的良心都拿出来卖了 
352,不鼓励抄袭，但抄作业抄的好也是水平，就像中国仿制国外的东西。 
353,回复@王小明photo:孤兒，郭矮子爲什麽現在才道歉心裏沒數？不是抵制不是民法典郭基佬會道歉？他道歉需要15年準備時間，網友接受他的道歉需要150年，莊羽接受他的道歉需要300年！ 
354,早干嘛去了？小四，迟来的正义不是正义，迟来的道歉呢？你说说看，算什么 
355,想是怕“大宝典”了 
356,回复@星星星_starlights:？别恰烂钱啊姐妹 
357,真无语了 
358,我欣赏有才华的人！你那时候才25。没事 
359,回复@姜承禄的圈外弟弟:你三观正你不去骂郭敬明在这喷无辜网友？ 
360,回复@你是哪里来的喵:三观狗吃了 
361,@郭敬明 郭老师，请问您的《梦里花落知多少》退款渠道在哪里？我要退钱。 
362,回复@守护者:太对了 
363,求你快糊吧，这些烂片和烂小说都不要再出现了 
364,回复@孟小晗mxh:无语子，这人可能三观也不太对吧 
365,彻底凉凉，舒坦了 
366,回复@星星星_starlights:要知道大家這麼反感因為他十年前抄襲且不止抄襲一部作品發家，還無視法院判決，這樣惡劣的行為你覺得一個不是真心實意的道歉文就能被原諒？至今他只是不痛不癢道歉，並沒有賠償對方一絲一毫經濟損失。粉一個人很容易但要看看什麼人值得粉 
367,回复@星星星_starlights:而且妹妹你多大了經濟獨立了嗎，有能力承擔什麼，不要隨隨便便說出和他承擔。真要承擔你能承擔什麼，替他賠償對方多年的經濟損失和精神損失？還是承擔法院的判決。別傻了。寬以待人不是這麼做的，所以道歉也不是值得被原諒。 
368,知错能改，善莫大焉 
369,回复@星星星_starlights:你圖他會複製粘貼嗎？？？真的，原來你們喜歡這種品行有問題的人，打擾了你繼續 
370,回复@明智优漾:你用天眼查看看郭敬明的公司，现在都是团伙作案 
371,回复@Scorpio主公:实质性赔偿拿出来，不是嘴上说说就能洗白 
372,回复@君居极海十年灯:电影已经下架了！哈哈哈哈哈哈 
373,请你做个人，文坛有你真是tmd国耻 
374,回复@孟小晗mxh:？ 
375,回复@你是一只秃头怪:哥，我也想赚点外快，拉我入群 
376,如果不是因为上头发文，封杀你和于正，你们这种剽窃别人的小偷，能道歉？ 
377,因为当时的错误，导致今天的道歉引发各种言论，或攻击性占多数，也算是对前错误的一个应付利息，很喜欢庄羽女士，同样，也期待你可以更好，不要因为别人而折磨自己，以后无愧于天地，你就是“街上最靓的仔”，我们所有的网路路人，都没资格评论你，这是你和庄女士的不愉快，真挚的道歉让你发光@郭敬明 
378,你已经成为不了一个人了，还大写的人，你哪里大？ 
379,回复@立夏Sakura:法院認證的賊子，這是你喜歡的？品味好特別。 
380,愿得人间善待， gjm 继续加油！ 
381,看見你就覺得噁心🤮。別出來噁心人了好嗎 
382,抵制抄袭鬼！ 
383,回复@王小明photo:真有意思！國家認證的賊子、偷兒了，不罵的還是人嗎？ 
384,回复@孟小晗mxh:電影下線了，印證了邪不勝正。 
385,電影被下線……終於知道你為什麼道歉了。 
386,电影也下架了虽说还是赔钱了，但好在没有赔太惨。说起来他也真是自作自受了，当年抄袭的时候一声不吭，在圈内混得那叫一个风生水起，一个小透明都能被他一手捧到顶流，而现在呢，好不容易买了版权的本子，想要赚点因为当年造的孽如今开始还债。郭也不算很慌接下来一段时间低调做人待好的时机在卷土重来 
387,回复@Pororomino:不会吧，不会吧，2120年了，还有大人能买得起一张电影票，建议你爸你爷死了以后，别写进族谱了，贴张电影票吧，光宗耀祖。 
388,其心可诛 
389,还没被抓起来啊 
390,不管怎样就问这和晴雅集有什么关系，为什么要这样对待晴雅集！ 
391,回复@Pororomino:烂片就烂片，你也没必要出来洗了。 
392,回复@男德:你算个什么东西。蹭热度没完了？ 
393,回复@余小娄:看不到道歉了吗？ 
394,回复@By李大乐:有问题 
395,回复@北冥有鱼io:看不到道歉了吗？ 
396,回复@晚风独眠:你才好笑 
397,回复@粉红粉红的猪猪酱:你才是 
398,回复@muse_92742:你有病 
399,真的不明白，为什么道歉了，还要骂，还要不被温柔对待，还要电影下架，不能理解。我并不是郭敬明的粉丝，我只是一个正常的人。应该为努力的人加油。人都有年轻犯错的时候，谁敢问心无愧的说你年轻从来没犯过错！ 
400,为什么不放过一个努力的人，有多少人好吃懒做，干什么都不努力，没有自制力，犯了错就不被原谅吗？我真的不懂。有几个人是真的在乎公正，都是嫉妒。 
401,时隔多年，也有处罚，现在道歉了，当事人也都原谅，为什么还要把晴雅集下架？ 
402,郭导加油💪 
403,会一直支持你 ，喜欢你 
404,有些粉丝好搞笑 
405,路过～突然很想说，或许每个人心里都有另外一个自己吧，一个只有自己知道，一些话只想咽在肚子里，最终你还是选择说出来，我想值得被原谅的，抄袭不对，每个人都有年轻犯错的时候不是吗！看你在演员节目上敢说的你，我就很喜欢你，很欣赏！或许从年少读书时期开始我就喜欢你写的小说吧……加油哦💪 
406,反剽窃基金的事不正面回应一下吗 
407,再接再厉，继续圈钱，加油！！！ 
408,回复@王小明photo:你的意思是做错了事还不该骂吗？他抄了那么多 这些年就是抄过来的 这次要不是涉及到自己的利益也不会道歉吧 
409,回复@孟小晗mxh:幕刃拿命来 
410,天下文章一大抄  综合也是创新 
411,回复@_7289__:当时都是攒钱买最小说小时代，小学真的很穷，但是读的津津有味，还摘抄里面的橘子 
412,回复@问就是为了自由:是的啊，感觉还是很美好的，开启了新世界的大门 
413,回复@付佳同学:我也是，感谢他的小说给我这个小山村的孩子有了向大城市努力的愿望 
414,认错就是好的，我们还是会支持你的作品的，不管如何，我觉得小四给我幼小的心开启了探索的窗户。现在看你在综艺选秀里对喜欢的弟弟的保护真的很感谢，不能拿过去的错误否定现在的成绩 
415,滚 
416,从来不看郭敬明 
417,回复@_贝贝别闹:你眼里就只有粉丝和粉丝吗？还我们的郭导？你什么时候放下你那高贵的偏见再来评论吧，那样才比较有说服力。不然不过是一届黑乎乎的喷子罢了！ 
418,若是真心，定能变好！若是假意，必然毁灭。人做天看，雷鸣电闪。 
419,回复@50vv:原来在你眼里批判小偷和支持小偷的人是多么伟大多么正义多么明事理呀，在我看了只是一个知道是非对错和廉耻的人应该做的呢 
420,回复@孟小晗mxh:粉奴 
421,不判刑嘛？？？？？？？？？？？ 
422,原来都不是你写的呀，抄袭～要钱不要脸！你活着有啥意思 
423,你的小说也算是承载了我的青春岁月，我一个不看小说的人，高中时代看了好几本你的书！ 
424,能承认错误，为你高兴！犯错误不怕，谁都可能犯错误，改了就好。只是道歉晚了，这不仅影响了你的形象，还影响了你众多粉丝的形象，也给中国作协带来很不好的影响，让人说中国作协是不道德协会！ 
425,回复@抵制熬夜冠军候选人:小时代是抄的吗 
426,回复@甜粽哥哥:我去  真的吗？ 
427,回复@陈昊然:晴雅集好看 
428,回复@星星星_starlights:就事论事，晴雅集就是好看 
429,回复@王小明photo:长得挺好看的小哥哥居然是郭敬明死忠粉... 
430,人非圣贤孰能无过 可以想得到 导演这段时间一定偷偷哭了很多次了 其实了解郭敬明不是很多 只通过演员请就位了解 他有锋芒 有傲骨 有脆弱 也有能量 是一个不附和他人 尊重表演 认真点评的好导演 
431,回复@_7289__:是的。。当时非主流盛行我也跟风看了，但是讲真，姐妹我现在发现我还能活着真好，你也活着真好，郭敬明的小说用华丽的辞藻来吸引青少年，问题是他会放大负面情绪，我有初中同学本来开朗自从开始看了他的小说，神神叨叨开始觉得是世界错了然后自残，然后疯狂迷恋郭敬明，最后精神状况都不太好 
432,回复@孟小晗mxh:不要吧，他还真的是畸形励志故事，靠抄袭，资本运作，压榨打压下属同行，靠华而不实的痛苦文学来吸引意志不坚定的青少年共情甚至放大负面情绪，姐妹，别看了，世界还有很多美好的东西，别被他的小说影响了 
433,吃相太难看了 
434,空手套白狼玩得真好~ 
435,回复@你的镜子耶:因为抄袭下架了开心 
436,回复@卑微浅笑:哈哈笑死我了 
437,回复@重庆圈子:嘴那么脏娘胎里带出来的？张嘴闭嘴孤儿 你才是最孤儿的孤儿 别自我介绍了 
438,回复@淡了夏沫凉了情:好的呢 
439,恬不知耻 厚皮载钱 
440,回复@余生我自己瞎几巴过吧:格局小了，是因为自己的电影卖不出去才卖惨的 
441,回复@淡了夏沫凉了情:谢邀 我不倒贴钱就不错了 管好你自己 
442,回复@星星星_starlights:在？多少钱一条评论，一起？ 
443,回复@孟小晗mxh:在？有钱有钱赚？ 
444,回复@Pororomino:现在下架了，确实想看都看不了啊 
445,回复@郭洪奎导演:看不出来吗 我们导演喜欢这口 毕竟年纪大了啊 换换口味不正常吗  导演不容易的  
446,回复@魇之侠:你不要侮辱我们小妖 我们小妖喜欢被肛 
447,回复@Smile敏儿唯宠郭敬明:一起跟小妖互肛吗 
448,回复@VinkaMor:所以 等我先大喊 我睡你全家  十年后我要站出来给你道歉 毕竟我是真正的勇士 
449,吐了 你这种人居然还能成为作家导演 真他妈配 呕 
450,回复@密语-Miyu:正确的态度？ 你是不是没上过学啊？ 这里能用正确的态度？ 这只能是他临终的补救措施！  我怀疑你语文没老师吧 自学的啊 
451,回复@芥zzz:晴雅集真的很好看我第一次看电影有二刷冲动。个人感觉。那个音效真的很好 
452,回复@Declan先森:我要睡了你麻麻  然后道个歉就行了  哦 你媳妇 女儿 我也要 
453,回复@靓女阿毕:舔狗无敌 
454,回复@王小明photo:我要去找你🐴  给个生个弟弟妹妹  十五年后 我一定会去道歉的 请不要骂我 
455,亲爱的小郭子  你🐴💩了 
456,回复@你就是我心中的Sunshine:坦诚个der 
457,回复@理智的樱桃:基本的叙事逻辑都有问题，更别提电影美学了，二十年前的蜀山拍出来被骂成啥样了？依旧全方位吊打你们郭导，拿着特效和卖腐就能当好电影？无极都比这强百倍 
458,回复@金拱门小王几:最好再加上生卒年和墓志铭 
459,回复@孟小晗mxh:又出来给你四爷洗腚啦？ 
460,我的天 抄袭别人的小说 过了15年一个道歉就没事了 这不是助长抄袭风吗？ 小小明抄袭了郭敬明的书  然后10年后跟他道歉 别人说他抄袭 小小明说
461,摸摸脖子以上的地方 叫做臉，你可能沒有 
462,回复@卑微浅笑:您这个字用得好 活在夕阳里的老艺人 
463,纤细的脖子 四十五度角仰望天空 
464,抄袭的多了去了  看了很多小说内容都大致一样  换个名字就是自己的  也没见他们被罚 
465,回复@给你给你都给你921118:为什么你会觉得自己站在制高点很伟大？连别人的话都看不懂就开始无脑批判别人真是了不起。我的意思是层主青年的时候也并不知道郭敬明抄袭，她也没有说抄袭是对的，同样我也没有说，支持原创抵制抄袭本来就是共识，为什么不静下心把别人的话看看明白就迫不及待的想体现自己多么伟大多么明事理多么正义呢 
466,迟到了太久啊，。。 
467,回复@给你给你都给你921118:偷换什么概念？我有说抄袭是对的吗？抄袭本身就是应该被批判的。你连别人的话都看不懂滚回去学语文行吗求你了 
468,喜欢你  过去的事情坦然面对就好，其实吧，，，你写的就是比其他人好，假如没有有真材实学，能够一部又一部的作品出来？ 靠文字走到你这个地位的 中国唯你一人。 
469,回复@50vv:非常感谢你这条蛆对中国抄袭事业做出的贡献，什么时候能把你人性的光辉照耀下真正无辜的原创者呢？ 
470,回复@50vv:互联网确实把人性撕的难看又血腥，原创者的血好吃吗？只要不是抄到自己头上可不就是轻飘飘的我喜欢最重要嘛。你把人的寡廉鲜耻也表现的淋漓尽致。果然坐在边上看别人的伤口不带疼的。又脏又臭的东西也好意思？ 
471,文贼 拜金狗 
472,知错能改善莫大焉 
473,回复@给你给你都给你921118:你的评论确实偏激而阴暗 层主并没有说抄袭是对的，只是回忆了一下自己的过去，你也没必要恶语相向的讽刺，下次阴阳师一定得请你去本色出演。互联网真是把人性的裂口撕的又难看又血腥。 
474,回复@男德:太棒了 
475,你是不是也应该为那些被你潜规则的男星和男宠道歉呢？ 
476,回复@吃饱饱饭团团:你可真会说 
477,回复@雪宝会发光H:给你发房卡了？ 
478,支持郭导 
479,请问，为什么不没收其非法所得？？？？@最高人民法院 
480,郭敬明导演的电影真的不错，我认为我们不能替受害者原谅，但是在我这里，你无罪了。《晴雅集》不该被影响，那是导演，演员和多少工作人员的心血啊！邓伦的第一部电影，出了这样的差错，真的很难过。加油啊郭导演，期待《泷夜曲》 
481,人这辈子谁能不犯错-谁都不是圣人，一如既往的支持你……加油 
482,我从不看抄袭者的东西 
483,麻烦你真诚点可以吗？抵制抄袭 
484,认识错误 改过自新就好了  
485,怎么说呢，抄袭这种行为我个人真的非常反感，但看到你愿意把这个事情发出来并接受大家批评，我也不想再指责你或者怎样，总之呐，希望你可以吸取这个教训，以后努力凭自己创造出优秀的作品吧。 
486,虽然我并不了解你，甚至算不上你的粉丝，但是哈，作为一个路人，我觉得，知道自己错了，并且能够改正，更加严格要求自己，已经很勇敢了。 
487,回复@有钱一起恰:我知道您没有🙊 
488,回复@Im陈嘉皓:这也能叫道歉？ 
489,回复@星星星_starlights:啊这，您还有家人呢。 
490,"回复@冷水-zoe:嘻嘻，1月1日开始执行总之就是知识产权的法律，俺也忘了全名了。他最后一天道歉，懂得都懂哦。真的直面心中的""魔鬼""呢。就他那个道歉，不接受就捐了 不是绑架？这种b人。法院判决15日内道歉，人拖了15年。顶着抄袭把“作品”拍成电影 。这种精神真的是让人敬佩 原来真的有人一点脸都不要了。 "
491,回复@小山药的心情:急眼了？就嗯孝 
492,是人都会犯错，知错就改善莫大焉。我没有什么喜欢的明星，你是我唯一喜欢的公众人物加油哦💪郭敬明 挺过去 你可以的 
493,回复@我听德彪西时想着你:我并没有嘲讽呀 你别冤枉我 
494,回复@孟小晗mxh:噗嗤 
495,回复@孟小晗mxh:加油能这么用?他又不是第一时间承认错误还加什么油，我服了他三观不正他的粉丝也都没三观，真物以类聚，人以群分 
496,你是当我们查不到判决书吗？判决书上哪有你说的后面那一条？就硬编？ 
497,性侵李枫你还没结束了。这个妖孽 怎么还活着 
498,回复@浣熊紀事鋪:攻击年龄是真的有病噢 
499,你们的嘴放干净点，跟你们有什么关系，键盘侠们，好好过自己现实生活日子，别到处找存在感 
500,恶心呀 
501,矮子开心了么你的烂电影下架了 
502,写的很好，可以印成厕纸批发卖吗？一大袋15包邮一定买 
503,06年我4岁，我还说怎么没听过这个事😂 😂 
504,他说得对，他的作品当然是有存在的理由的。 
505,这是必经的过程。我很遗憾没像他那样能把握细腻的情感。 
506,以前他的书对我还是很有用处的，毕竟每个人都有伤春悲秋的时候，我从他那里学到了很多。 
507,不要脸 
508,回复@王小明photo:有钱一起赚，别藏着掖着 
509,马上又要道歉晴雅集抄袭，累不，注意你羸弱的身子 
510,好像是为了钱道歉吧！扭曲的三观，只要成功，过程不重要。 
511,回复@吃饱饱饭团团:我也是郭敬明的铁粉，初中抱着梦里这本书，又哭又笑，然后通过报纸知道他抄袭，我是不相信的，以为是谣传。然后上大学有次在书咖里看到庄羽的圈里圈外，震惊了，就是改了姓而已 
512,回复@星星星_starlights:哈哈哈 
513,回复@甜闪sama星空糖:脑残粉善恶不分好赖不分 
514,回复@森林里的老虎都化成了黄油:就是换了个姓而已 
515,回复@王者荣耀业余玩家:反射弧比较长 
516,被迫道歉 
517,回复@立夏Sakura:有钱一起赚 
518,15年了。时间好快…… 
519,送您四个字
520,回复@GL丁真:看着繁体字就知道是老古汉人了😂😂😂 
521,矮东瓜 
522,没人艾特庄羽女士吗，虚伪的道歉，呸 
523,你好滚出娱乐圈了 
524,回复@R2K-Gaming:那你可以自由发言 
525,回复@零度可乐无糖配方:你算人吗？ 
526,回复@偷走5年:不服你 咬我 
527,回复@南看台的Jimmy:闭嘴吧 不敢 以正面目见人 有什么资格评论 
528,回复@雪宝会发光H:拉我进群 
529,🖕 
530,2006年法院判决，只是法院判决？其实没有抄袭？ 
531,回复@孟小晗mxh:多少钱？ 
532,以前的都过去了，以后好就行了。 
533,回复@joy-328:我觉得有问题是因为他身高确实是因为疾病 你自己就是带了嘲讽 还倒打一耙就离谱 
534,我就是想看看有多少人来给他洗白的 
535,道歉很诚恳，赔偿也很明确，今后也会坚持热爱你，热爱你的文字，小四加油(ง •̀_•́)ง 
536,回复@takeizyegg:好的呢 
537,回复@周末在犯懒-carol:微博评论也应该是去骂郭敬明啊。一群人在这喷楼主 懂不懂撒叫精准狙击？？ 
538,时光会走，那些你陪伴的青春岁月，永远铭记，你要加油，越来越优秀，那些冷言恶语不必理会，爱你的人永远爱你，永远在身后 
539,永远支持你，我的四爷 
540,不是所有人都有才气抄袭成书！人间多一些包容与谅解，前方就是光明！！ 小四还是有才气的小四！2021加油！！ 
541,回复@孟小晗mxh:啥b 
542,回复@薄荷年华m:我看了，这电影是真的啥b 
543,小偷 
544,回复@孟小晗mxh:人家都道歉了，还想怎么样？谁没有害怕胆怯过？希望大家话能说的好听一些，互相理解。而且，有一说一，人家做出来电影的效果真的很好！ 
545,依旧喜欢你，支持你，新的一年加油＾０＾~ 
546,哪会良心发现 只会利益驱使 
547,回复@你是哪里来的喵:知错能改善莫大焉的典故就包含了面对后果，微博评论都接受不了，遑论其他， 
548,不管什么时候，知道了都不晚，小四，加油！ 
549,于正也要出来说说 
550,回复@神明佑我川:玩小号开心吗？不上大号爷都懒得教育你哈哈哈😃 
551,回复@星星星_starlights:犯罪的道路就别陪了吧，万一被抓了怎么办！ 
552,回复@工藤·黛玉:你是个什么东西用得着你指指点点了？没妈东西 
553,什么叫如果不愿意，就把钱捐给慈善机构。你这样是让对方接收还是不接受呢。人品太差 
554,回复@kingsily酱:但是是抄袭 
555,您好！精神分裂属精神病犯愁。建议您提早就医，提早康复！ 
556,我建议把所有的钱都捐了，你肯定不止这一部啊 
557,回复@郭洪奎导演: 还喜欢自称导演，你是个极品。现在什么人都能往脸上贴金了？ 
558,评论区的兄弟有钱一起赚呀 
559,回复@问就是为了自由:那你的少女时代可是有点不幸福啊 
560,回复@孟小晗mxh:活久见啊 脑残粉还真的存在 
561,圣诞节郭敬明在芒果录制现场被叫停，周一总局指令，于正不得出镜，两人吓坏了。这才道歉。是社会主义铁拳吓得他们道歉的，是总局勒令禁止不让于正出镜于正才道歉的，不是他自己有道德退出的。他们是被人民民主专政的铁拳吓破了胆。群众需要知道真相!需要知道没有监管光靠道德是约束不了这些人 
562,好家伙，下架了 
563,你真好笑啊 
564,你承认自己抄袭吗 
565,希望你不要再抄了，也不要再庸俗了。 
566,回复@雅欣拉野屎:它先骂人的 我又没有要求它回复我 人不犯我我不犯人 
567,回复@K歌之王妃:萝卜青菜，各有所爱嘛，不用说那么难听吧…… 
568,回复@星星星_starlights:他住汤臣一品 你也一起去住？ 
569,回复@卑微浅笑:他赚钱分给你了？我们？原谅？你谁啊 
570,才道歉？ 
571,大快人心啊。矮子不是不报时候未到 
572,回复@静禾禾_:真的好看 
573,回复@小汤汤的光影世界:这个例子都好意思举揣着明白装糊涂 
574,李枫你也该道歉了吧 都十年了 
575,小偷 
576,回复@郭洪奎导演:不服啊，没上过学还在这丢人现眼 
577,小人 
578,回复@人外局:这样挺好，正面道歉，坦荡的面对，未来的日子一起加油！ 
579,可以说你的书陪我度过了我的高中生活，以前说到抄袭事情，我的同学嘲讽你，我甚至三观不正的狡辩我说“怎样，只是借鉴了某些内容，但是却火了起来说明我们小四有才华”我也应该为我当年的错误道歉，十年过去了我已经慢慢不看青春小说了，他们骂你的时候我没有说什么没有跟风也没有反驳 
580,回复@F小羽喵_加油加油:一样，昨天也发了一个朋友圈 
581,回复@星星星_starlights:值嫩达那蛋 
582,回复@孟小晗mxh:恁爷真棒 
583,回复@你是哪里来的喵:哈哈，急了急了，你不知错能改善莫大焉么？而且我只是假设，连抄袭都没有就忍不住了么？ 
584,是事情捅大了才道歉，跟你说的什么无法面对自己的内心什么的有毛关系。 
585,回复@Pororomino:看了，就是烂 
586,理解，支持！！人生的成长，不是大家想的那么容易！！！谁人无错？ 加油！ 
587,不过都是怕的民法典罢了，还倔强到最后一天才公布道歉声明，都是一群蛆 
588,老天给你1.4米果然是有原因的，果然是一个小人。 
589,回复@雪宝会发光H:嗯，总会撞到墙的 
590,回复@孟小晗mxh:不会的 
591,回复@阿龍Albert:你就好像比史航看的电影多似的太自大了 
592,回复@雨豆和芸豆:幸好我看了 
593,你的才华永远高不过你的身高 
594,如果不是央视，你这种自负的人永远不可能道歉。希望你不要再复出了，让中国影视行业蒙羞，圈的钱也够你一辈子花了，以后别说自己是导演或者编剧了，您不配 
595,回复@光阴惨白:早评论了啊，只是评论的时间晚了一步，所以被压到最底下了看不见呀，所以我就在每一条的热评里在写一遍！你是傻匹吗 
596,回复@夏轻寒l:你都不敢直接评论本人的微博吗 
597,回复@lm嘿哟:红红火火恍恍惚惚哈哈哈哈哈哈哈哈哈哈哈哈哈哈 
598,加油小四导演 知错能改善莫大焉 看好你！！希望以后能看到你更好的作品 
599,回复@Pororomino:就跟你的比一样 不值那个价 
600,说来说去 呜呜呜我好害怕  世界对我充满敌意  我就是那个应该被害的人吗  哈哈哈哈哈 可笑 
601,一码归一码，有做的不对的地方，也有他很不错的地方，不能以偏概全，电影看了，很棒！演员和工作人员都辛苦了。乐观看待，电影很好，值得看 
602,加油(ง •̀_•́)ง四爷，以后会更好，一直支持你 
603,回复@王小明photo:我现在把你打个半死，15年之后再给你道歉，地址发给我 
604,回复@小汤汤的光影世界:然后就下架了，干干净净 
605,无耻 
606,是不是感觉钱越来越难赚 商人 
607,只是可惜了一部好电影和一群好演员 
608,回复@守护者:看到《晴雅集》下架，我觉得你盲猜错了，应该是上面有风声了。 
609,回复@唯唯超爱吃鸡翅:什么鬼？“1”？？？？？那我真的要喊130个救命 
610,非要等国家决定收拾你们这些魑嵬魍魉的时候你们才知道道歉 
611,回复@Pororomino:土狗 
612,回复@郭洪奎导演:郭洪奎导演骂人，赶紧截图，保存着 
613,时代产物，都罢了吧 
614,回复@鹔鹴i:嗯嗯嗯 
615,回复@郭洪奎导演:继续啥。。？我只是感慨一下。。。感觉这些都是高高在上的人 
616,回复@Angela_嫣儿:继续 
617,回复@零度可乐无糖配方:你是什么鬼？ 
618,回复@全幼儿园最优秀的小朋友:总比不承认好 
619,回复@南看台的Jimmy:有没有作品关你鸟事？ 
620,回复@偷走5年:我都没上过学，不服？ 
621,回复@靓女阿毕:那么其他被抄的受害者呢？再等个15年？ 
622,回复@Decade时代:乖 
623,回复@绝世美一:醒醒，都是抄的。 
624,回复@陈昊然:毕竟现在电影随便票房就上亿，他更不会和钱过不去，都是为了money 
625,回复@Tsukinis:果然喜欢郭那些矫揉造作无病呻吟的文字的人，都很矫情 
626,这部被下线了 好好筹谋下一部吧 错误犯了 人品不说了 用好作品说吧 
627,回复@N乘以简安是正太:我就是觉得好看，你说什么看点好的谁稀罕你的观点 
628,回复@芥zzz:我才看完并不是他的粉丝我个人觉得还挺看 
629,回复@离83岁又近了一天:已经很明显承认抄袭了 
630,回复@星星星_starlights:有些人没素质，别解释了 
631,回复@星星星_starlights:好感动⊙﹏⊙ 
632,看清楚了，是“法院的判决”，不是“我故意抄袭”。果然是文化人。 
633,电影被下架郭敬明活该，就应该封杀劣质导演 
634,回复@卑微浅笑:你谁呀？你是原作者？你是被抄袭者？你有什么资格？ 
635,回复@lullabyF:哈哈哈，我踏马笑死在评论里 
636,人家都道歉了，你们还要怎样啊 
637,躺平任踩？ 
638,。。。。 
639,回复@我听德彪西时想着你:其实只是你自己觉得有问题罢了🤡 
640,下面维护的评论多少钱一条，拉我进群速，有钱一起赚呀，别藏着掖着。 
641,回复@魇之侠:好家伙，多少钱一条？ 
642,但还是支持你 
643,回复@立夏Sakura:抄袭的才华还是脸皮厚的天赋 
644,回复@郭敬明最世后援会:有用？ 
645,回复@王小明photo:死相难看生相恶 
646,回复@王小明photo:你们对原作者的网报难道就不是伤害了吗 
647,回复@joy-328:别动不动就说急 没啥意思 你咋想的你自己知道吧 没啥说不定的 
648,真想走路的时候一膝盖把你的头顶爆 
649,回复@我听德彪西时想着你:我也没拿身高说事呀🌚我说他啥了？说不定我觉得他1米4显得年轻呢 害 你咋这么着急😣 
650,回复@孟小晗mxh:加油抄袭吗 
651,@薄衣夜行 
652,哎 
653,每个人的人生都不易，再好的东西也需要好的平台才会被发现，你错在没有经过别人同意，她错在没有感恩你给了作品更好的平台，哈哈哈 
654,回复@你跋山涉水而来:这里这里 电影拍的不错哟 
655,回复@Odin_yz:勇敢点，把应该去掉 
656,键盘侠终于找到地方发泄了 
657,我觉得还差李老师一个道歉+32个赞 
658,郭导的审美👍👍👍 
659,晴雅集还没有看，为什么下架了？ 
660,加油💪 
661,在尼玛你干啥去了，是不是等你m死了十年了 才记起来上上坟了 
662,回复@悄西:谢谢鸭 
663,永远支持你 你知道的 
664,到底是抄袭还是借鉴？ 
665,我在想你老是抄袭 怎么还好意思去参加演员请就位呢 
666,回复@守护者:瞎说什么大实话 
667,不管怎样，你身后永远有我们 
668,人无完人 孰能无过 依然会支持你 加油小四 
669,回复@卑微浅笑:你算个屁 
670,我也大概翻过庄语的那本书，抄袭当然不对，两本书故事一致，客观的说郭敬明华丽的语言和精准描述优化了这个故事，让感情更细腻更容易带入。这本书是80后的青春，青春里还有韩寒。 
671,天呐，我就等着休假时去看晴雅集呢，好歹等我看了再禁播啊 话说，小时代都4部了，怎么那时候就不联合倡议抵制呢……好容易有个口碑还行作品……好烦人 
672,不管别人怎么说，也不管发生过什么，你依然是我心里的小四，我青春期的白衣少年。 
673,回复@依古比古与时光机:司马玩意 
674,真的算是道德绑架 
675,回复@守护者:好像是一号不承认就做地板 
676,你让我们伦伦也被黑，你的良心过得去吗，本来满怀期待，都被你破坏了，我们伦伦受的伤害是你一句道歉就可以一了了之的么 
677,哈哈哈，没有一点诚意嗯道歉 
678,这个道歉还是很鸡贼啊，从头到尾都没有看到郭敬明承认抄袭了。只是闪烁其词语焉不详地道歉，就是不说重点。小四啊，还是那么精明狡猾，要道歉就能不能光明磊落点大方承认抄袭？ 
679,道歉都能有热搜，忏悔都能有市场，犯错都能有流量，可他的作品有几个人会看，作者先生编剧先生导演先生，你还会觉得是这个社会审美的问题吗，还是大家都不懂你。 
680,回复@男德:换作是你，你不一定做得比他好，别站着说话不腰疼了。 
681,坚决抵制你的电影 
682,🤮凸 
683,如果不是全部抵制你，你也不会道歉 
684,回复@小杨同学阿_:关键是他抄了人家的作品 
685,回复@孟小晗mxh:？？？？？？？你人呢 
686,回复@王小明photo:哎，社会压力大原谅一下他们吧、他们这是好不容易可以找个人来理直气壮的骂，也不知道为啥这些键盘侠能代表庄老师来批判，有意思 
687,滚滚滚赶紧滚 
688,赶紧给爷滚您还没消失呢 
689,可是晴雅集真的很好看！！！ 
690,回复@他与月色皆温柔:我有点小赞同你的说法 
691,回复@陈昊然:结果下架了 
